rank,freq,hip_phi,leg_amp,hip_amp,hip_off,mu,net_fwd,slip_ratio,ds_move_frac,ss_move_frac,single_frac,clear_L,clear_R,n_steps,cadence,straightness,torso_roll_rms_deg,torso_sat_frac,survived,valid
12,1.9,350.0,105.0,28.0,30.0,0.5,0.0212,0.20231,0.0007,0.8613,0.911,0.0457,0.0389,18,4.302,0.079,44.06,0.079,0,0
12,1.9,350.0,105.0,28.0,30.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
13,1.89,350.0,105.0,28.0,30.0,0.1,0.459,0.54612,0.2759,0.4062,0.389,0.0054,0.0083,71,5.462,0.491,29.168,0.0,1,1
13,1.89,350.0,105.0,28.0,30.0,0.3,0.0009,1.03471,0.0004,0.9716,0.974,0.0449,0.0507,50,3.846,0.113,6.559,0.0,1,1
13,1.89,350.0,105.0,28.0,30.0,0.5,0.4957,nan,0.0019,0.6317,0.679,0.0231,0.0098,2,5.208,nan,119.942,0.614,0,0
13,1.89,350.0,105.0,28.0,30.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
14,1.95,350.0,95.0,28.0,30.0,0.1,0.4764,0.54216,0.3002,0.4011,0.385,0.0055,0.0082,67,5.154,0.499,28.141,0.0,1,1
14,1.95,350.0,95.0,28.0,30.0,0.3,-0.0149,1.86716,0.0,0.9765,0.979,0.0357,0.0491,55,4.231,0.308,5.23,0.0,1,1
14,1.95,350.0,95.0,28.0,30.0,0.5,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
14,1.95,350.0,95.0,28.0,30.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
15,1.9,260.0,105.0,28.0,20.0,0.1,0.1812,1.06665,0.1997,0.4896,0.452,0.0048,0.007,58,4.462,0.394,22.32,0.0,1,1
15,1.9,260.0,105.0,28.0,20.0,0.3,0.3382,0.30063,0.0173,0.8262,0.81,0.0237,0.0204,51,3.923,0.507,10.382,0.0,1,1
15,1.9,260.0,105.0,28.0,20.0,0.5,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
15,1.9,260.0,105.0,28.0,20.0,0.7,0.3696,0.10659,0.0095,0.799,0.885,0.0357,0.0352,7,3.523,0.892,52.54,0.156,0,0
16,1.9,320.0,105.0,28.0,30.0,0.1,0.2901,0.75901,0.2084,0.4191,0.399,0.0078,0.0121,74,5.692,0.404,31.254,0.0,1,1
16,1.9,320.0,105.0,28.0,30.0,0.3,0.0788,0.70868,0.0017,0.9098,0.912,0.0327,0.0429,54,4.154,0.45,7.925,0.0,1,1
16,1.9,320.0,105.0,28.0,30.0,0.5,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
16,1.9,320.0,105.0,28.0,30.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
17,1.92,340.0,105.0,28.0,40.0,0.1,0.4769,0.4741,0.2384,0.4014,0.386,0.0093,0.012,74,5.692,0.476,38.761,0.001,1,1
17,1.92,340.0,105.0,28.0,40.0,0.3,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
17,1.92,340.0,105.0,28.0,40.0,0.5,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
17,1.92,340.0,105.0,28.0,40.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
18,1.94,350.0,95.0,28.0,30.0,0.1,0.4673,0.55293,0.2995,0.4021,0.386,0.0052,0.0079,64,4.923,0.5,28.049,0.0,1,1
18,1.94,350.0,95.0,28.0,30.0,0.3,-0.0156,1.86568,0.0001,0.9773,0.98,0.0346,0.0475,55,4.231,0.32,5.703,0.0,1,1
18,1.94,350.0,95.0,28.0,30.0,0.5,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
18,1.94,350.0,95.0,28.0,30.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
19,1.91,350.0,95.0,28.0,30.0,0.1,0.4447,0.57353,0.3064,0.4004,0.383,0.0052,0.0079,63,4.846,0.505,28.317,0.0,1,1
19,1.91,350.0,95.0,28.0,30.0,0.3,-0.0147,1.76821,0.0,0.9783,0.98,0.0329,0.0479,58,4.462,0.302,5.86,0.0,1,1
19,1.91,350.0,95.0,28.0,30.0,0.5,0.7491,nan,0.0,0.3308,0.348,nan,nan,0,0.0,nan,162.602,1.0,0,0
19,1.91,350.0,95.0,28.0,30.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
20,1.92,290.0,95.0,28.0,10.0,0.1,0.4874,0.40095,0.2024,0.4791,0.462,0.0062,0.0106,71,5.462,0.496,19.676,0.0,1,1
20,1.92,290.0,95.0,28.0,10.0,0.3,-0.0225,0.24585,0.0004,0.9433,0.957,0.0285,0.0281,54,4.154,0.081,5.248,0.0,1,1
20,1.92,290.0,95.0,28.0,10.0,0.5,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
20,1.92,290.0,95.0,28.0,10.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
