rank,freq,hip_phi,leg_amp,hip_amp,hip_off,mu,net_fwd,slip_ratio,ds_move_frac,ss_move_frac,single_frac,clear_L,clear_R,n_steps,cadence,straightness,torso_roll_rms_deg,torso_sat_frac,survived,valid
10,1.49,220.0,95.0,24.0,20.0,0.5,0.1477,0.11125,0.0416,0.9584,0.951,0.0224,0.023,38,2.923,0.53,8.117,0.0,1,1
10,1.49,220.0,95.0,24.0,20.0,0.7,0.1577,0.09145,0.0507,0.9493,0.937,0.0224,0.0213,39,3.0,0.523,8.038,0.0,1,1
11,1.5,220.0,95.0,24.0,20.0,0.1,0.0479,2.59747,0.4898,0.4795,0.407,0.0037,0.0063,38,2.923,0.539,7.604,0.0,1,1
11,1.5,220.0,95.0,24.0,20.0,0.3,0.12,0.39191,0.0983,0.844,0.825,0.0103,0.0069,54,4.154,0.396,8.298,0.0,1,1
11,1.5,220.0,95.0,24.0,20.0,0.5,0.1496,0.11134,0.0416,0.9582,0.95,0.022,0.0224,38,2.923,0.539,8.066,0.0,1,1
11,1.5,220.0,95.0,24.0,20.0,0.7,0.1625,0.08893,0.0491,0.9509,0.939,0.0218,0.021,39,3.0,0.535,7.888,0.0,1,1
12,1.42,220.0,95.0,24.0,20.0,0.1,0.0531,2.39464,0.4717,0.4947,0.4,0.0043,0.0061,37,2.846,0.526,7.62,0.0,1,1
12,1.42,220.0,95.0,24.0,20.0,0.3,0.1636,0.37118,0.1022,0.8382,0.812,0.0095,0.0068,56,4.308,0.489,9.828,0.0,1,1
12,1.42,220.0,95.0,24.0,20.0,0.5,0.1507,0.10572,0.0387,0.9613,0.957,0.0241,0.0241,36,2.769,0.548,8.948,0.0,1,1
12,1.42,220.0,95.0,24.0,20.0,0.7,0.1596,0.08928,0.0467,0.9533,0.946,0.0239,0.0242,36,2.769,0.542,9.003,0.0,1,1
13,1.43,220.0,95.0,24.0,20.0,0.1,0.0518,2.37385,0.477,0.4905,0.404,0.0042,0.006,37,2.846,0.527,7.657,0.0,1,1
13,1.43,220.0,95.0,24.0,20.0,0.3,0.1684,0.36807,0.1039,0.8324,0.804,0.0097,0.0066,57,4.385,0.481,9.777,0.0,1,1
13,1.43,220.0,95.0,24.0,20.0,0.5,0.1521,0.10259,0.0402,0.9598,0.955,0.0236,0.024,37,2.846,0.531,8.747,0.0,1,1
13,1.43,220.0,95.0,24.0,20.0,0.7,0.1607,0.0888,0.0483,0.9517,0.944,0.0233,0.0238,37,2.846,0.534,8.784,0.0,1,1
14,1.44,220.0,95.0,24.0,20.0,0.1,0.0487,2.39829,0.4856,0.4829,0.401,0.0043,0.0061,38,2.923,0.517,7.619,0.0,1,1
14,1.44,220.0,95.0,24.0,20.0,0.3,0.1702,0.39355,0.1105,0.8266,0.798,0.008,0.0093,55,4.231,0.477,9.741,0.0,1,1
14,1.44,220.0,95.0,24.0,20.0,0.5,0.1483,0.10875,0.04,0.96,0.955,0.0227,0.0243,37,2.846,0.54,8.581,0.0,1,1
14,1.44,220.0,95.0,24.0,20.0,0.7,0.1611,0.08791,0.0474,0.9526,0.944,0.0228,0.0223,38,2.923,0.536,8.64,0.0,1,1
15,1.45,220.0,95.0,24.0,20.0,0.1,0.0492,2.47304,0.4876,0.4803,0.401,0.0043,0.0063,37,2.846,0.541,7.636,0.0,1,1
15,1.45,220.0,95.0,24.0,20.0,0.3,0.1712,0.43647,0.117,0.8249,0.797,0.0062,0.0114,56,4.308,0.503,9.667,0.0,1,1
15,1.45,220.0,95.0,24.0,20.0,0.5,0.1489,0.1082,0.0393,0.9607,0.955,0.0225,0.0239,37,2.846,0.543,8.678,0.0,1,1
15,1.45,220.0,95.0,24.0,20.0,0.7,0.162,0.08799,0.0465,0.9535,0.945,0.0224,0.0223,38,2.923,0.539,8.609,0.0,1,1
16,1.31,210.0,85.0,24.0,20.0,0.1,0.0538,1.37712,0.4723,0.4925,0.411,0.0056,0.0036,52,4.0,0.511,5.352,0.0,1,1
16,1.31,210.0,85.0,24.0,20.0,0.3,-0.0678,0.45951,0.19,0.7728,0.737,0.01,0.0076,39,3.0,0.301,10.505,0.0,1,1
16,1.31,210.0,85.0,24.0,20.0,0.5,0.1453,0.11862,0.0428,0.9572,0.959,0.0232,0.0249,33,2.538,0.55,11.996,0.0,1,1
16,1.31,210.0,85.0,24.0,20.0,0.7,0.1375,0.10502,0.0696,0.9304,0.928,0.0241,0.0183,35,2.692,0.518,11.6,0.0,1,1
17,1.41,220.0,95.0,24.0,20.0,0.1,0.0582,2.39775,0.4745,0.4946,0.397,0.0043,0.0064,37,2.846,0.519,7.741,0.0,1,1
17,1.41,220.0,95.0,24.0,20.0,0.3,0.0653,0.38251,0.1082,0.833,0.809,0.0086,0.0081,56,4.308,0.376,9.666,0.0,1,1
17,1.41,220.0,95.0,24.0,20.0,0.5,0.1484,0.10799,0.0399,0.9601,0.957,0.0243,0.0247,36,2.769,0.537,9.045,0.0,1,1
17,1.41,220.0,95.0,24.0,20.0,0.7,0.0316,0.09222,0.0482,0.9518,0.946,0.0246,0.0243,36,2.769,0.523,9.285,0.0,1,1
18,1.91,250.0,125.0,24.0,10.0,0.1,-0.0278,2.54149,0.0554,0.6922,0.723,0.0166,0.0201,21,4.044,0.159,21.603,0.0,0,0
18,1.91,250.0,125.0,24.0,10.0,0.3,0.2265,0.28262,0.0061,0.9131,0.904,0.0306,0.022,50,3.846,0.518,5.99,0.0,1,1
18,1.91,250.0,125.0,24.0,10.0,0.5,-0.0139,0.09441,0.0052,0.966,0.962,0.0375,0.0297,50,3.846,0.501,6.618,0.0,1,1
18,1.91,250.0,125.0,24.0,10.0,0.7,0.1201,0.07834,0.0126,0.9731,0.961,0.0368,0.0348,49,3.769,0.513,7.418,0.0,1,1
19,1.44,230.0,95.0,24.0,20.0,0.1,-0.0013,1.54411,0.4377,0.4998,0.413,0.0051,0.0041,53,4.077,0.054,10.724,0.0,1,1
19,1.44,230.0,95.0,24.0,20.0,0.3,0.212,0.42606,0.107,0.812,0.781,0.0076,0.0118,56,4.308,0.505,10.754,0.0,1,1
19,1.44,230.0,95.0,24.0,20.0,0.5,0.1432,0.09156,0.0319,0.9681,0.967,0.0261,0.0246,37,2.846,0.531,8.659,0.0,1,1
19,1.44,230.0,95.0,24.0,20.0,0.7,0.1537,0.07733,0.0364,0.9636,0.961,0.026,0.0244,37,2.846,0.53,8.377,0.0,1,1
20,1.37,220.0,105.0,24.0,20.0,0.1,-0.0016,2.53288,0.6303,0.3509,0.376,0.006,0.0043,37,2.846,0.025,12.348,0.0,1,1
20,1.37,220.0,105.0,24.0,20.0,0.3,0.1956,0.41008,0.1135,0.8126,0.801,0.0094,0.0077,53,4.077,0.525,10.392,0.0,1,1
20,1.37,220.0,105.0,24.0,20.0,0.5,0.1433,0.11361,0.0337,0.9663,0.964,0.0285,0.0284,35,2.692,0.547,9.246,0.0,1,1
20,1.37,220.0,105.0,24.0,20.0,0.7,0.0915,0.10196,0.0428,0.9572,0.954,0.0284,0.0287,35,2.692,0.526,9.457,0.0,1,1
