rank,freq,hip_phi,leg_amp,hip_amp,hip_off,mu,net_fwd,slip_ratio,ds_move_frac,ss_move_frac,single_frac,clear_L,clear_R,n_steps,cadence,straightness,torso_roll_rms_deg,torso_sat_frac,survived,valid
4,1.86,320.0,105.0,24.0,30.0,0.5,0.0182,0.1576,0.0022,0.9292,0.97,0.0441,0.0454,26,3.826,0.484,33.56,0.042,0,0
4,1.86,320.0,105.0,24.0,30.0,0.7,0.3574,nan,0.0751,0.3416,0.539,0.0363,0.0169,2,4.264,nan,115.372,0.548,0,0
5,1.94,340.0,105.0,28.0,40.0,0.1,0.2638,0.77583,0.2729,0.3593,0.338,0.0068,0.0102,76,5.846,0.364,36.78,0.0,1,1
5,1.94,340.0,105.0,28.0,40.0,0.3,-0.1705,0.73068,0.0007,0.7451,0.824,0.027,0.0434,9,4.02,0.762,54.574,0.121,0,0
5,1.94,340.0,105.0,28.0,40.0,0.5,0.0977,0.23573,0.0062,0.8827,0.9,0.0393,0.0523,20,4.075,0.369,47.078,0.058,0,0
5,1.94,340.0,105.0,28.0,40.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
6,1.92,310.0,105.0,28.0,30.0,0.1,0.3744,0.57054,0.1817,0.4244,0.405,0.009,0.0141,73,5.615,0.478,32.49,0.0,1,1
6,1.92,310.0,105.0,28.0,30.0,0.3,-0.0509,0.41765,0.0032,0.8175,0.814,0.0308,0.0388,52,4.0,0.515,10.599,0.0,1,1
6,1.92,310.0,105.0,28.0,30.0,0.5,0.0897,0.21175,0.0305,0.6297,0.823,0.038,0.0329,6,4.454,1.063,70.222,0.198,0,0
6,1.92,310.0,105.0,28.0,30.0,0.7,0.3967,0.35595,0.0024,0.7619,0.89,0.0471,0.0525,4,3.241,2.03,69.048,0.19,0,0
7,1.93,290.0,95.0,28.0,20.0,0.1,0.5148,0.44507,0.21,0.4522,0.439,0.007,0.0103,67,5.154,0.505,23.212,0.0,1,1
7,1.93,290.0,95.0,28.0,20.0,0.3,0.0335,0.32741,0.0041,0.9095,0.893,0.0267,0.0292,51,3.923,0.521,7.064,0.0,1,1
7,1.93,290.0,95.0,28.0,20.0,0.5,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
7,1.93,290.0,95.0,28.0,20.0,0.7,0.2039,0.10516,0.0068,0.8692,0.952,0.0382,0.0391,16,3.935,0.658,35.872,0.052,0,0
8,1.94,290.0,95.0,28.0,10.0,0.1,0.5277,0.39132,0.1902,0.4732,0.457,0.007,0.014,67,5.154,0.51,19.953,0.0,1,1
8,1.94,290.0,95.0,28.0,10.0,0.3,-0.0119,0.27626,0.0039,0.9351,0.959,0.027,0.0299,56,4.345,0.182,7.997,0.003,0,0
8,1.94,290.0,95.0,28.0,10.0,0.5,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
8,1.94,290.0,95.0,28.0,10.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
9,1.8,320.0,105.0,24.0,30.0,0.1,0.4196,0.53323,0.2657,0.4233,0.407,0.006,0.0068,72,5.538,0.471,29.025,0.0,1,1
9,1.8,320.0,105.0,24.0,30.0,0.3,-0.0059,0.50989,0.004,0.9372,0.936,0.0326,0.0392,52,4.0,0.137,7.48,0.0,1,1
9,1.8,320.0,105.0,24.0,30.0,0.5,0.1803,0.1975,0.003,0.8069,0.927,0.0482,0.0477,9,3.337,1.078,43.458,0.086,0,0
9,1.8,320.0,105.0,24.0,30.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
10,1.89,270.0,95.0,28.0,20.0,0.1,0.4989,0.46897,0.21,0.4886,0.478,0.0057,0.0061,55,4.231,0.518,22.107,0.0,1,1
10,1.89,270.0,95.0,28.0,20.0,0.3,-0.244,0.32256,0.0099,0.8707,0.857,0.0228,0.0226,50,3.846,0.461,9.415,0.0,1,1
10,1.89,270.0,95.0,28.0,20.0,0.5,0.1582,0.14028,0.0032,0.8052,0.873,0.041,0.0196,12,4.172,0.611,41.58,0.062,0,0
10,1.89,270.0,95.0,28.0,20.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
11,1.85,310.0,95.0,24.0,30.0,0.1,0.4558,0.49248,0.2955,0.3896,0.37,0.005,0.006,69,5.308,0.488,26.76,0.0,1,1
11,1.85,310.0,95.0,24.0,30.0,0.3,0.1086,0.51465,0.0058,0.8947,0.912,0.0264,0.0332,53,4.077,0.464,10.23,0.0,1,1
11,1.85,310.0,95.0,24.0,30.0,0.5,-0.4032,nan,0.0,0.6119,0.623,0.0043,0.0221,2,8.969,nan,23.788,0.045,0,0
11,1.85,310.0,95.0,24.0,30.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
12,1.9,350.0,105.0,28.0,30.0,0.1,0.348,0.54928,0.2614,0.426,0.411,0.0052,0.0087,71,5.462,0.484,29.23,0.0,1,1
12,1.9,350.0,105.0,28.0,30.0,0.3,-0.0146,1.51723,0.0001,0.9786,0.979,0.0391,0.0528,54,4.154,0.265,5.394,0.0,1,1
12,1.9,350.0,105.0,28.0,30.0,0.5,0.6451,nan,0.0,0.5959,0.656,0.0178,0.0087,2,5.587,nan,120.276,0.595,0,0
12,1.9,350.0,105.0,28.0,30.0,0.7,0.1405,0.33259,0.0013,0.8349,0.94,0.0429,0.067,9,3.698,0.919,48.088,0.087,0,0
13,1.89,350.0,105.0,28.0,30.0,0.1,0.3431,0.57314,0.2753,0.4133,0.399,0.0056,0.0089,67,5.154,0.492,29.213,0.0,1,1
13,1.89,350.0,105.0,28.0,30.0,0.3,0.0055,0.90076,0.0011,0.9481,0.958,0.0408,0.043,55,4.231,0.172,7.655,0.0,1,1
13,1.89,350.0,105.0,28.0,30.0,0.5,0.6372,nan,0.0,0.6401,0.706,0.0225,0.0104,2,4.902,nan,114.271,0.542,0,0
13,1.89,350.0,105.0,28.0,30.0,0.7,0.5895,nan,0.0107,0.7626,0.845,0.0525,0.0451,2,3.14,nan,98.856,0.397,0,0
14,1.95,350.0,95.0,28.0,30.0,0.1,0.3454,0.5798,0.3014,0.4021,0.386,0.0053,0.0078,65,5.0,0.499,28.171,0.0,1,1
14,1.95,350.0,95.0,28.0,30.0,0.3,0.0014,0.79753,0.0,0.964,0.969,0.0379,0.0468,51,3.923,0.022,5.4,0.0,1,1
14,1.95,350.0,95.0,28.0,30.0,0.5,0.1277,0.26025,0.0028,0.885,0.94,0.0353,0.0511,19,4.048,0.621,39.011,0.049,0,0
14,1.95,350.0,95.0,28.0,30.0,0.7,0.1589,0.26425,0.0158,0.8736,0.956,0.0405,0.0525,11,3.957,0.879,47.941,0.086,0,0
15,1.9,260.0,105.0,28.0,20.0,0.1,0.4756,0.54019,0.1892,0.5146,0.509,0.0051,0.0074,60,4.615,0.504,22.528,0.0,1,1
15,1.9,260.0,105.0,28.0,20.0,0.3,0.3414,0.29938,0.0168,0.8198,0.805,0.0237,0.0207,51,3.923,0.508,10.426,0.0,1,1
15,1.9,260.0,105.0,28.0,20.0,0.5,0.0432,0.13124,0.0044,0.7191,0.826,0.0344,0.0282,6,3.769,0.854,54.739,0.118,0,0
15,1.9,260.0,105.0,28.0,20.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
16,1.9,320.0,105.0,28.0,30.0,0.1,0.4177,0.52557,0.2084,0.4254,0.406,0.008,0.011,75,5.769,0.467,30.877,0.0,1,1
16,1.9,320.0,105.0,28.0,30.0,0.3,0.0135,0.53934,0.0038,0.8683,0.887,0.0341,0.0377,52,4.0,0.056,10.234,0.0,1,1
16,1.9,320.0,105.0,28.0,30.0,0.5,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
16,1.9,320.0,105.0,28.0,30.0,0.7,0.2071,0.20231,0.0011,0.8266,0.937,0.0494,0.0419,8,3.772,0.939,51.787,0.111,0,0
17,1.92,340.0,105.0,28.0,40.0,0.1,0.4555,0.51094,0.2524,0.3837,0.365,0.009,0.0107,76,5.846,0.468,37.819,0.0,1,1
17,1.92,340.0,105.0,28.0,40.0,0.3,-0.0866,0.97975,0.0031,0.8255,0.874,0.0298,0.0449,45,4.208,0.528,26.783,0.023,0,0
17,1.92,340.0,105.0,28.0,40.0,0.5,0.2108,0.19016,0.0,0.7259,0.86,0.0378,0.0461,6,4.409,0.887,71.121,0.19,0,0
17,1.92,340.0,105.0,28.0,40.0,0.7,0.1342,0.17907,0.0023,0.9085,0.947,0.0397,0.0522,15,3.855,0.599,54.552,0.114,0,0
18,1.94,350.0,95.0,28.0,30.0,0.1,0.3665,0.54555,0.2936,0.4067,0.391,0.0053,0.0081,68,5.231,0.497,28.301,0.0,1,1
18,1.94,350.0,95.0,28.0,30.0,0.3,-0.0046,1.11557,0.0004,0.9715,0.974,0.0357,0.0446,55,4.231,0.107,6.091,0.0,1,1
18,1.94,350.0,95.0,28.0,30.0,0.5,0.1892,0.48596,0.0,0.7511,0.863,0.0418,0.0515,5,3.549,1.377,57.853,0.156,0,0
18,1.94,350.0,95.0,28.0,30.0,0.7,0.1407,0.30368,0.0022,0.9119,0.968,0.0414,0.05,13,3.906,0.842,42.658,0.065,0,0
19,1.91,350.0,95.0,28.0,30.0,0.1,0.3218,0.63756,0.3115,0.4001,0.381,0.0051,0.0075,65,5.0,0.495,28.296,0.0,1,1
19,1.91,350.0,95.0,28.0,30.0,0.3,0.0091,1.14004,0.0001,0.974,0.976,0.0392,0.0448,53,4.077,0.127,6.09,0.0,1,1
19,1.91,350.0,95.0,28.0,30.0,0.5,0.5615,nan,0.0014,0.6242,0.683,0.0223,0.0127,2,4.914,nan,112.142,0.528,0,0
19,1.91,350.0,95.0,28.0,30.0,0.7,0.0794,0.19657,0.0067,0.9439,0.975,0.0448,0.0487,24,3.745,0.439,38.046,0.064,0,0
20,1.92,290.0,95.0,28.0,10.0,0.1,0.4844,0.40141,0.2038,0.4784,0.461,0.0059,0.0117,73,5.615,0.492,19.647,0.0,1,1
20,1.92,290.0,95.0,28.0,10.0,0.3,-0.0348,0.22215,0.0009,0.9377,0.954,0.0278,0.0265,57,4.385,0.131,5.628,0.0,1,1
20,1.92,290.0,95.0,28.0,10.0,0.5,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
20,1.92,290.0,95.0,28.0,10.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
