rank,freq,hip_phi,leg_amp,hip_amp,hip_off,mu,net_fwd,slip_ratio,ds_move_frac,ss_move_frac,single_frac,clear_L,clear_R,n_steps,cadence,straightness,torso_roll_rms_deg,torso_sat_frac,survived,valid
1,1.97,230.0,115.0,28.0,50.0,0.1,-0.02,5.13959,0.5779,0.3872,0.403,0.0092,0.0068,52,4.0,0.492,25.543,0.0,1,1
1,1.97,230.0,115.0,28.0,50.0,0.3,0.2771,0.47554,0.1693,0.6261,0.609,0.0048,0.0047,53,4.077,0.513,23.946,0.0,1,1
1,1.97,230.0,115.0,28.0,50.0,0.5,0.2834,0.19975,0.0354,0.8608,0.843,0.0197,0.0126,58,4.462,0.516,14.839,0.0,1,1
1,1.97,230.0,115.0,28.0,50.0,0.7,0.2502,0.10031,0.0483,0.9486,0.925,0.0285,0.0232,53,4.077,0.527,12.279,0.0,1,1
2,1.94,230.0,115.0,28.0,50.0,0.1,-0.0065,5.44408,0.5906,0.3712,0.386,0.0093,0.007,51,3.923,0.498,25.464,0.0,1,1
2,1.94,230.0,115.0,28.0,50.0,0.3,0.2796,0.47933,0.1682,0.6363,0.617,0.0055,0.0047,52,4.0,0.525,24.163,0.0,1,1
2,1.94,230.0,115.0,28.0,50.0,0.5,0.2845,0.2009,0.0346,0.8616,0.843,0.0181,0.012,61,4.692,0.516,15.488,0.0,1,1
2,1.94,230.0,115.0,28.0,50.0,0.7,0.2514,0.09784,0.0473,0.9487,0.926,0.0283,0.0212,55,4.231,0.518,12.118,0.0,1,1
3,1.92,230.0,115.0,28.0,50.0,0.1,0.0017,5.43487,0.5778,0.3848,0.393,0.0092,0.0068,51,3.923,0.504,25.666,0.0,1,1
3,1.92,230.0,115.0,28.0,50.0,0.3,0.2833,0.46641,0.1695,0.6361,0.616,0.0054,0.0049,50,3.846,0.52,23.879,0.0,1,1
3,1.92,230.0,115.0,28.0,50.0,0.5,0.2831,0.20224,0.0332,0.8669,0.847,0.0194,0.0114,65,5.0,0.519,15.905,0.0,1,1
3,1.92,230.0,115.0,28.0,50.0,0.7,0.2485,0.09914,0.0473,0.9519,0.93,0.0284,0.0246,51,3.923,0.53,12.165,0.0,1,1
4,1.93,230.0,115.0,28.0,50.0,0.1,-0.0032,5.29933,0.5871,0.374,0.385,0.0093,0.0069,52,4.0,0.494,25.581,0.0,1,1
4,1.93,230.0,115.0,28.0,50.0,0.3,0.2799,0.47758,0.1692,0.6353,0.617,0.0049,0.0049,50,3.846,0.522,24.112,0.0,1,1
4,1.93,230.0,115.0,28.0,50.0,0.5,0.2831,0.20035,0.0352,0.8637,0.844,0.0185,0.0122,63,4.846,0.51,15.598,0.0,1,1
4,1.93,230.0,115.0,28.0,50.0,0.7,0.25,0.10011,0.0489,0.9486,0.927,0.0286,0.0217,54,4.154,0.521,12.976,0.0,1,1
5,1.91,230.0,115.0,28.0,50.0,0.1,0.0067,5.20976,0.5748,0.3875,0.393,0.0092,0.007,51,3.923,0.501,25.632,0.0,1,1
5,1.91,230.0,115.0,28.0,50.0,0.3,0.2823,0.47596,0.1719,0.6359,0.616,0.0052,0.0049,48,3.692,0.528,23.957,0.0,1,1
5,1.91,230.0,115.0,28.0,50.0,0.5,0.2828,0.19986,0.0328,0.8656,0.846,0.0182,0.0115,68,5.231,0.509,16.219,0.0,1,1
5,1.91,230.0,115.0,28.0,50.0,0.7,0.2469,0.09837,0.0472,0.9499,0.928,0.0285,0.0231,51,3.923,0.525,12.038,0.0,1,1
6,1.95,230.0,115.0,28.0,50.0,0.1,-0.0126,5.49553,0.5856,0.38,0.397,0.0093,0.0069,51,3.923,0.498,25.572,0.0,1,1
6,1.95,230.0,115.0,28.0,50.0,0.3,0.2783,0.47531,0.1684,0.628,0.61,0.005,0.0047,52,4.0,0.516,24.106,0.0,1,1
6,1.95,230.0,115.0,28.0,50.0,0.5,0.2838,0.20241,0.036,0.8588,0.84,0.0188,0.0118,60,4.615,0.52,14.95,0.0,1,1
6,1.95,230.0,115.0,28.0,50.0,0.7,0.2507,0.10168,0.0497,0.9489,0.926,0.0283,0.0223,53,4.077,0.531,13.68,0.0,1,1
7,1.98,230.0,105.0,28.0,50.0,0.1,0.0226,11.41498,0.5093,0.4005,0.365,0.007,0.0075,52,4.0,0.459,21.725,0.0,1,1
7,1.98,230.0,105.0,28.0,50.0,0.3,0.2844,0.45791,0.204,0.6369,0.599,0.0054,0.0064,58,4.462,0.513,18.816,0.0,1,1
7,1.98,230.0,105.0,28.0,50.0,0.5,0.2874,0.22067,0.047,0.8582,0.827,0.0136,0.0074,61,4.692,0.514,14.996,0.0,1,1
7,1.98,230.0,105.0,28.0,50.0,0.7,0.2466,0.08811,0.0546,0.9454,0.924,0.0249,0.0205,50,3.846,0.542,11.428,0.0,1,1
8,1.95,230.0,105.0,28.0,50.0,0.1,0.0256,10.5865,0.482,0.421,0.368,0.0076,0.0073,51,3.923,0.479,21.79,0.0,1,1
8,1.95,230.0,105.0,28.0,50.0,0.3,0.2852,0.44913,0.2028,0.6385,0.6,0.0052,0.0063,60,4.615,0.514,19.108,0.0,1,1
8,1.95,230.0,105.0,28.0,50.0,0.5,0.2358,0.1956,0.0476,0.8938,0.885,0.0193,0.0126,55,4.231,0.519,13.059,0.0,1,1
8,1.95,230.0,105.0,28.0,50.0,0.7,0.2446,0.08265,0.05,0.95,0.93,0.0247,0.0224,50,3.846,0.53,11.078,0.0,1,1
9,1.89,230.0,115.0,28.0,50.0,0.1,0.017,4.82916,0.5749,0.3776,0.381,0.0092,0.0069,50,3.846,0.503,25.828,0.0,1,1
9,1.89,230.0,115.0,28.0,50.0,0.3,0.2842,0.46019,0.1715,0.6418,0.62,0.0056,0.0049,49,3.769,0.523,23.953,0.0,1,1
9,1.89,230.0,115.0,28.0,50.0,0.5,0.2835,0.20018,0.0329,0.8701,0.849,0.0177,0.012,65,5.0,0.515,16.733,0.0,1,1
9,1.89,230.0,115.0,28.0,50.0,0.7,0.2439,0.09505,0.0446,0.9554,0.936,0.0286,0.0289,48,3.692,0.532,11.492,0.0,1,1
10,1.94,230.0,105.0,28.0,50.0,0.1,0.0271,10.11721,0.4795,0.4241,0.37,0.0077,0.0071,51,3.923,0.474,21.698,0.0,1,1
10,1.94,230.0,105.0,28.0,50.0,0.3,0.2838,0.45848,0.2068,0.64,0.601,0.0057,0.007,56,4.308,0.522,19.267,0.0,1,1
10,1.94,230.0,105.0,28.0,50.0,0.5,0.2544,0.21219,0.0425,0.8881,0.871,0.0189,0.0085,59,4.538,0.523,14.134,0.0,1,1
10,1.94,230.0,105.0,28.0,50.0,0.7,0.2458,0.08612,0.0531,0.9469,0.927,0.0249,0.0199,50,3.846,0.536,11.797,0.0,1,1
11,1.86,230.0,115.0,28.0,50.0,0.1,0.0281,4.11051,0.5576,0.3927,0.391,0.0083,0.0066,54,4.154,0.45,26.097,0.0,1,1
11,1.86,230.0,115.0,28.0,50.0,0.3,0.2851,0.45398,0.1744,0.6484,0.625,0.006,0.0051,49,3.769,0.527,23.719,0.0,1,1
11,1.86,230.0,115.0,28.0,50.0,0.5,0.3047,0.21364,0.0422,0.8468,0.819,0.0153,0.0091,83,6.385,0.514,19.042,0.0,1,1
11,1.86,230.0,115.0,28.0,50.0,0.7,0.2433,0.09567,0.0455,0.9531,0.934,0.0293,0.0251,49,3.769,0.527,12.826,0.0,1,1
12,1.88,230.0,115.0,28.0,50.0,0.1,0.0209,4.73798,0.5685,0.3867,0.388,0.0092,0.0069,50,3.846,0.505,25.933,0.0,1,1
12,1.88,230.0,115.0,28.0,50.0,0.3,0.2839,0.4561,0.1723,0.6452,0.623,0.005,0.0047,49,3.769,0.52,23.925,0.0,1,1
12,1.88,230.0,115.0,28.0,50.0,0.5,0.2924,0.20706,0.0373,0.8586,0.835,0.0158,0.0121,76,5.846,0.51,18.027,0.0,1,1
12,1.88,230.0,115.0,28.0,50.0,0.7,0.2421,0.09412,0.0456,0.9544,0.935,0.0288,0.0289,48,3.692,0.527,11.972,0.0,1,1
13,1.9,230.0,115.0,28.0,50.0,0.1,0.0126,5.08569,0.5747,0.3841,0.389,0.0092,0.007,50,3.846,0.51,25.808,0.0,1,1
13,1.9,230.0,115.0,28.0,50.0,0.3,0.2835,0.45561,0.1691,0.6393,0.618,0.005,0.005,51,3.923,0.514,23.939,0.0,1,1
13,1.9,230.0,115.0,28.0,50.0,0.5,0.2806,0.19774,0.0345,0.8652,0.845,0.0188,0.0121,66,5.077,0.507,16.017,0.0,1,1
13,1.9,230.0,115.0,28.0,50.0,0.7,0.2448,0.0982,0.046,0.9536,0.933,0.0288,0.027,48,3.692,0.532,12.177,0.0,1,1
14,1.92,230.0,105.0,28.0,50.0,0.1,0.0275,9.39718,0.4778,0.4225,0.371,0.0078,0.0071,51,3.923,0.458,21.854,0.0,1,1
14,1.92,230.0,105.0,28.0,50.0,0.3,0.2813,0.45581,0.2128,0.6348,0.595,0.0058,0.0071,56,4.308,0.521,19.417,0.0,1,1
14,1.92,230.0,105.0,28.0,50.0,0.5,0.2536,0.21282,0.0463,0.8847,0.865,0.0175,0.0086,67,5.154,0.519,14.665,0.0,1,1
14,1.92,230.0,105.0,28.0,50.0,0.7,0.24,0.08472,0.0494,0.9506,0.932,0.0254,0.0232,49,3.769,0.538,11.416,0.0,1,1
15,1.93,230.0,105.0,28.0,50.0,0.1,0.0278,9.39882,0.4826,0.4199,0.366,0.0077,0.0069,52,4.0,0.465,21.818,0.0,1,1
15,1.93,230.0,105.0,28.0,50.0,0.3,0.2823,0.44744,0.2122,0.6334,0.594,0.0058,0.0069,56,4.308,0.51,19.343,0.0,1,1
15,1.93,230.0,105.0,28.0,50.0,0.5,0.2644,0.2217,0.0461,0.877,0.854,0.0166,0.008,64,4.923,0.517,14.998,0.0,1,1
15,1.93,230.0,105.0,28.0,50.0,0.7,0.2422,0.08237,0.0509,0.9491,0.93,0.0252,0.0228,50,3.846,0.521,11.315,0.0,1,1
