rank,freq,hip_phi,leg_amp,hip_amp,hip_off,mu,net_fwd,slip_ratio,ds_move_frac,ss_move_frac,single_frac,clear_L,clear_R,n_steps,cadence,straightness,torso_roll_rms_deg,torso_sat_frac,survived,valid
4,1.61,260.0,125.0,28.0,30.0,0.3,0.3537,0.38074,0.1176,0.6646,0.652,0.0061,0.0074,78,6.0,0.499,22.296,0.0,1,1
4,1.61,260.0,125.0,28.0,30.0,0.5,0.3695,0.1668,0.0191,0.7906,0.788,0.0202,0.0186,84,6.462,0.511,23.835,0.0,1,1
4,1.61,260.0,125.0,28.0,30.0,0.7,-0.0258,0.21902,0.0058,0.9002,0.943,0.0401,0.0384,5,4.098,0.26,25.367,0.016,0,0
5,1.62,260.0,125.0,28.0,30.0,0.1,-0.0508,1.90056,0.377,0.4999,0.455,0.0061,0.0052,56,4.308,0.215,25.394,0.0,1,1
5,1.62,260.0,125.0,28.0,30.0,0.3,0.3572,0.38353,0.1164,0.6671,0.655,0.0058,0.0073,78,6.0,0.505,22.123,0.0,1,1
5,1.62,260.0,125.0,28.0,30.0,0.5,0.3703,0.16351,0.0182,0.7956,0.79,0.0207,0.019,84,6.462,0.514,23.224,0.0,1,1
5,1.62,260.0,125.0,28.0,30.0,0.7,-0.0054,0.23301,0.0092,0.8905,0.946,0.0295,0.0303,7,4.861,0.139,21.095,0.0,0,0
6,1.57,270.0,125.0,28.0,30.0,0.1,0.1231,1.04035,0.412,0.4239,0.398,0.0055,0.0046,77,5.923,0.33,26.856,0.0,1,1
6,1.57,270.0,125.0,28.0,30.0,0.3,0.3611,0.36588,0.107,0.6731,0.663,0.009,0.008,80,6.154,0.5,24.402,0.0,1,1
6,1.57,270.0,125.0,28.0,30.0,0.5,0.1327,0.08803,0.0,0.9996,1.0,0.0478,0.0458,40,3.077,0.522,9.718,0.0,1,1
6,1.57,270.0,125.0,28.0,30.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
7,1.59,260.0,125.0,28.0,30.0,0.1,-0.0495,1.68029,0.3932,0.4889,0.459,0.0056,0.0044,61,4.692,0.129,25.314,0.0,1,1
7,1.59,260.0,125.0,28.0,30.0,0.3,0.3499,0.38827,0.117,0.6725,0.659,0.0059,0.0073,81,6.231,0.503,22.453,0.0,1,1
7,1.59,260.0,125.0,28.0,30.0,0.5,0.3631,0.16668,0.0175,0.7946,0.795,0.0202,0.0167,82,6.308,0.516,24.744,0.0,1,1
7,1.59,260.0,125.0,28.0,30.0,0.7,0.0133,0.34456,0.0196,0.8422,0.92,0.0478,0.0384,5,3.639,0.239,23.736,0.0,0,0
8,1.58,260.0,125.0,28.0,30.0,0.1,-0.0413,1.68074,0.3742,0.5086,0.477,0.0057,0.0044,60,4.615,0.109,25.45,0.0,1,1
8,1.58,260.0,125.0,28.0,30.0,0.3,0.3456,0.37746,0.1183,0.6711,0.659,0.0064,0.0074,79,6.077,0.485,22.768,0.0,1,1
8,1.58,260.0,125.0,28.0,30.0,0.5,0.359,0.16598,0.0163,0.7985,0.8,0.0206,0.0155,82,6.308,0.512,25.155,0.0,1,1
8,1.58,260.0,125.0,28.0,30.0,0.7,0.0117,0.27352,0.0286,0.8334,0.91,0.0387,0.0373,6,4.172,0.13,21.72,0.0,0,0
9,1.59,260.0,125.0,28.0,40.0,0.1,0.0018,1.47562,0.3419,0.4553,0.444,0.009,0.0037,62,4.769,0.02,31.676,0.0,1,1
9,1.59,260.0,125.0,28.0,40.0,0.3,0.3706,0.37017,0.1415,0.6363,0.618,0.0081,0.0097,73,5.615,0.512,26.29,0.0,1,1
9,1.59,260.0,125.0,28.0,40.0,0.5,0.3384,0.19811,0.0347,0.7872,0.777,0.0218,0.0123,81,6.231,0.514,28.36,0.0,1,1
9,1.59,260.0,125.0,28.0,40.0,0.7,0.1714,0.07121,0.0095,0.9835,0.982,0.0481,0.0403,42,3.231,0.516,17.556,0.004,1,1
10,1.65,250.0,125.0,28.0,30.0,0.1,0.0003,2.94712,0.4644,0.4647,0.462,0.0077,0.0045,45,3.462,0.044,23.466,0.0,1,1
10,1.65,250.0,125.0,28.0,30.0,0.3,0.2391,0.43678,0.1127,0.6883,0.674,0.0039,0.0038,52,4.0,0.509,23.144,0.0,1,1
10,1.65,250.0,125.0,28.0,30.0,0.5,0.2953,0.17933,0.0148,0.8683,0.861,0.0222,0.0211,67,5.154,0.524,18.046,0.0,1,1
10,1.65,250.0,125.0,28.0,30.0,0.7,0.0516,0.15614,0.0586,0.8574,0.919,0.0391,0.0349,13,3.63,0.397,21.378,0.0,0,0
11,1.53,270.0,125.0,28.0,30.0,0.1,-0.0528,1.1461,0.4095,0.4225,0.407,0.0075,0.0042,67,5.154,0.114,27.385,0.0,1,1
11,1.53,270.0,125.0,28.0,30.0,0.3,0.3515,0.36535,0.1111,0.6753,0.668,0.0078,0.0081,75,5.769,0.49,25.041,0.0,1,1
11,1.53,270.0,125.0,28.0,30.0,0.5,0.1362,0.09898,0.0,0.9969,0.998,0.0442,0.0444,42,3.231,0.496,10.935,0.0,1,1
11,1.53,270.0,125.0,28.0,30.0,0.7,0.1575,0.06621,0.0,0.9999,1.0,0.0491,0.045,40,3.077,0.522,10.471,0.0,1,1
12,1.57,260.0,125.0,28.0,30.0,0.1,-0.0254,1.84628,0.4019,0.4868,0.455,0.0058,0.0043,56,4.308,0.14,25.177,0.0,1,1
12,1.57,260.0,125.0,28.0,30.0,0.3,0.3434,0.3938,0.1213,0.6702,0.658,0.0066,0.0073,76,5.846,0.504,22.944,0.0,1,1
12,1.57,260.0,125.0,28.0,30.0,0.5,0.359,0.16988,0.0177,0.8021,0.804,0.0205,0.0153,79,6.077,0.524,25.462,0.0,1,1
12,1.57,260.0,125.0,28.0,30.0,0.7,0.0031,0.26641,0.0187,0.9147,0.942,0.0552,0.034,5,3.608,0.088,22.946,0.015,0,0
13,1.53,280.0,125.0,28.0,40.0,0.1,0.0793,1.27334,0.4398,0.3776,0.355,0.004,0.0039,51,3.923,0.385,36.289,0.0,1,1
13,1.53,280.0,125.0,28.0,40.0,0.3,0.3871,0.35138,0.153,0.6031,0.592,0.0095,0.0102,79,6.077,0.504,31.075,0.0,1,1
13,1.53,280.0,125.0,28.0,40.0,0.5,0.2069,0.16858,0.0143,0.8692,0.89,0.0341,0.0312,54,4.154,0.462,25.137,0.004,1,1
13,1.53,280.0,125.0,28.0,40.0,0.7,0.0984,0.07571,0.0017,0.9903,0.985,0.0554,0.0479,39,3.0,0.355,17.474,0.0,1,1
14,1.67,250.0,125.0,28.0,40.0,0.1,0.001,2.30306,0.3703,0.5018,0.481,0.0075,0.0045,62,4.769,0.014,28.695,0.0,1,1
14,1.67,250.0,125.0,28.0,40.0,0.3,0.341,0.40481,0.1312,0.6483,0.637,0.005,0.0059,80,6.154,0.5,25.033,0.0,1,1
14,1.67,250.0,125.0,28.0,40.0,0.5,0.3517,0.1877,0.0291,0.799,0.79,0.0207,0.0122,85,6.538,0.515,25.869,0.0,1,1
14,1.67,250.0,125.0,28.0,40.0,0.7,0.2039,0.06375,0.016,0.984,0.982,0.0412,0.0384,43,3.308,0.524,9.946,0.0,1,1
15,1.54,270.0,125.0,28.0,40.0,0.1,0.1482,1.124,0.4652,0.3713,0.357,0.0073,0.0043,71,5.462,0.293,32.604,0.0,1,1
15,1.54,270.0,125.0,28.0,40.0,0.3,0.3726,0.3741,0.1619,0.6086,0.593,0.0072,0.0097,79,6.077,0.51,28.837,0.0,1,1
15,1.54,270.0,125.0,28.0,40.0,0.5,0.3384,0.19538,0.0307,0.7849,0.775,0.024,0.0134,80,6.154,0.505,31.127,0.0,1,1
15,1.54,270.0,125.0,28.0,40.0,0.7,0.0497,0.08578,0.0029,0.9606,0.98,0.0546,0.0324,12,3.679,0.267,29.366,0.048,0,0
16,1.62,250.0,125.0,28.0,30.0,0.1,0.0271,2.71312,0.4507,0.4593,0.435,0.0063,0.005,47,3.615,0.125,23.337,0.0,1,1
16,1.62,250.0,125.0,28.0,30.0,0.3,0.2361,0.45563,0.1186,0.6825,0.669,0.0038,0.0038,55,4.231,0.522,23.244,0.0,1,1
16,1.62,250.0,125.0,28.0,30.0,0.5,0.3513,0.15625,0.0177,0.8328,0.834,0.0191,0.0173,83,6.385,0.516,22.413,0.0,1,1
16,1.62,250.0,125.0,28.0,30.0,0.7,0.0107,0.12664,0.0499,0.8775,0.923,0.0327,0.0332,27,4.287,0.415,20.341,0.0,0,0
17,1.63,250.0,125.0,28.0,30.0,0.1,-0.0322,2.41736,0.4351,0.4782,0.456,0.0066,0.0043,50,3.846,0.119,23.461,0.0,1,1
17,1.63,250.0,125.0,28.0,30.0,0.3,0.2362,0.44502,0.1197,0.6755,0.661,0.0038,0.0037,54,4.154,0.51,23.321,0.0,1,1
17,1.63,250.0,125.0,28.0,30.0,0.5,0.3504,0.15902,0.018,0.8246,0.824,0.0194,0.0176,84,6.462,0.516,21.79,0.0,1,1
17,1.63,250.0,125.0,28.0,30.0,0.7,0.0962,0.06778,0.0134,0.9866,0.985,0.0405,0.0385,42,3.231,0.526,9.202,0.0,1,1
18,1.55,260.0,125.0,28.0,30.0,0.1,0.0094,1.88938,0.4117,0.4807,0.457,0.006,0.0041,53,4.077,0.035,25.267,0.0,1,1
18,1.55,260.0,125.0,28.0,30.0,0.3,0.3346,0.39282,0.1176,0.6778,0.668,0.0059,0.0077,72,5.538,0.497,23.178,0.0,1,1
18,1.55,260.0,125.0,28.0,30.0,0.5,0.3521,0.16865,0.0197,0.802,0.805,0.02,0.014,80,6.154,0.514,25.775,0.0,1,1
18,1.55,260.0,125.0,28.0,30.0,0.7,0.1742,0.06498,0.0011,0.9989,0.999,0.0464,0.0408,40,3.077,0.527,10.293,0.0,1,1
19,1.55,270.0,125.0,28.0,30.0,0.1,-0.0351,1.09827,0.4107,0.4226,0.406,0.0069,0.0042,71,5.462,0.251,27.294,0.0,1,1
19,1.55,270.0,125.0,28.0,30.0,0.3,0.3557,0.3644,0.1113,0.6671,0.657,0.0083,0.0082,77,5.923,0.493,24.779,0.0,1,1
19,1.55,270.0,125.0,28.0,30.0,0.5,0.1393,0.09036,0.0,0.9994,0.999,0.0486,0.0453,39,3.0,0.528,10.122,0.0,1,1
19,1.55,270.0,125.0,28.0,30.0,0.7,-0.053,0.06675,0.0004,0.9989,0.999,0.0489,0.0438,40,3.077,0.506,10.493,0.0,1,1
20,1.56,260.0,125.0,28.0,40.0,0.1,-0.0108,1.53486,0.3697,0.4513,0.434,0.0087,0.0036,53,4.077,0.033,31.983,0.0,1,1
20,1.56,260.0,125.0,28.0,40.0,0.3,0.3619,0.37348,0.1509,0.6315,0.614,0.0082,0.0093,75,5.769,0.507,26.904,0.0,1,1
20,1.56,260.0,125.0,28.0,40.0,0.5,0.3458,0.19609,0.0461,0.767,0.755,0.0158,0.0133,81,6.231,0.508,29.263,0.0,1,1
20,1.56,260.0,125.0,28.0,40.0,0.7,0.1369,0.07489,0.0105,0.9851,0.98,0.0502,0.0441,40,3.077,0.377,18.314,0.0,1,1
