rank,freq,hip_phi,leg_amp,hip_amp,hip_off,mu,net_fwd,slip_ratio,ds_move_frac,ss_move_frac,single_frac,clear_L,clear_R,n_steps,cadence,straightness,torso_roll_rms_deg,torso_sat_frac,survived,valid
5,1.72,340.0,115.0,28.0,10.0,0.7,-0.1794,0.64567,0.0062,0.8167,0.917,0.0366,0.0708,3,3.953,3.009,29.986,0.049,0,0
6,1.64,340.0,115.0,28.0,20.0,0.1,0.1002,0.88655,0.3567,0.4782,0.465,0.0094,0.0056,35,4.903,0.332,29.956,0.0,0,0
6,1.64,340.0,115.0,28.0,20.0,0.3,0.2769,0.3513,0.0731,0.6505,0.636,0.0118,0.0118,50,3.846,0.428,28.569,0.0,1,1
6,1.64,340.0,115.0,28.0,20.0,0.5,0.031,0.3078,0.0129,0.8634,0.943,0.0493,0.0546,9,3.704,0.514,13.211,0.012,0,0
6,1.64,340.0,115.0,28.0,20.0,0.7,-0.3408,nan,0.0048,0.7596,0.858,nan,0.0857,1,1.792,nan,15.539,0.018,0,0
7,1.6,340.0,105.0,28.0,30.0,0.1,0.3383,0.7629,0.3631,0.5131,0.494,0.0128,0.0048,64,4.923,0.455,34.221,0.0,1,1
7,1.6,340.0,105.0,28.0,30.0,0.3,0.084,0.42182,0.1618,0.6047,0.593,0.0083,0.0082,55,4.421,0.358,31.261,0.0,0,0
7,1.6,340.0,105.0,28.0,30.0,0.5,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
7,1.6,340.0,105.0,28.0,30.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
8,1.7,350.0,105.0,28.0,30.0,0.1,0.2467,0.8092,0.4165,0.4468,0.415,0.0087,0.0059,67,5.154,0.425,31.558,0.0,1,1
8,1.7,350.0,105.0,28.0,30.0,0.3,-0.1097,0.43254,0.1455,0.6026,0.589,0.0073,0.0116,56,4.308,0.321,29.997,0.0,1,1
8,1.7,350.0,105.0,28.0,30.0,0.5,-0.0888,0.19895,0.0016,0.9031,0.944,0.0625,0.0374,6,3.652,0.405,13.141,0.0,0,0
8,1.7,350.0,105.0,28.0,30.0,0.7,-0.0061,0.33448,0.0029,0.9222,0.964,0.0629,0.0524,5,3.511,1.594,11.893,0.0,0,0
9,1.86,0.0,105.0,28.0,10.0,0.1,0.3425,0.72328,0.2402,0.6253,0.602,0.0107,0.0066,59,4.538,0.511,27.199,0.0,1,1
9,1.86,0.0,105.0,28.0,10.0,0.3,0.2945,0.37523,0.0068,0.7254,0.709,0.0251,0.025,49,3.769,0.515,21.378,0.0,1,1
9,1.86,0.0,105.0,28.0,10.0,0.5,-0.059,0.18491,0.0037,0.8329,0.904,0.0294,0.0515,4,4.723,0.974,16.164,0.038,0,0
9,1.86,0.0,105.0,28.0,10.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
10,1.89,0.0,105.0,28.0,10.0,0.1,0.252,0.79326,0.2878,0.5674,0.534,0.0093,0.0053,50,3.846,0.482,26.58,0.0,1,1
10,1.89,0.0,105.0,28.0,10.0,0.3,0.259,0.41159,0.0045,0.7339,0.716,0.0265,0.0279,49,3.769,0.512,20.441,0.0,1,1
10,1.89,0.0,105.0,28.0,10.0,0.5,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
10,1.89,0.0,105.0,28.0,10.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
11,1.54,340.0,105.0,28.0,30.0,0.1,0.3355,0.76288,0.3639,0.5217,0.501,0.014,0.007,62,4.769,0.446,34.819,0.0,1,1
11,1.54,340.0,105.0,28.0,30.0,0.3,0.3199,0.42279,0.189,0.6007,0.59,0.0059,0.006,54,4.655,0.472,31.106,0.0,0,0
11,1.54,340.0,105.0,28.0,30.0,0.5,0.0247,0.25283,0.0005,0.9678,0.987,0.0547,0.0568,13,3.145,0.369,13.395,0.0,0,0
11,1.54,340.0,105.0,28.0,30.0,0.7,-0.1053,0.40441,0.0022,0.9099,0.937,0.0697,0.0745,3,2.163,1.243,16.976,0.0,0,0
12,1.71,340.0,115.0,28.0,10.0,0.1,0.3442,0.6974,0.2337,0.6254,0.603,0.0249,0.0085,46,3.538,0.524,29.638,0.0,1,1
12,1.71,340.0,115.0,28.0,10.0,0.3,0.4007,0.3234,0.0331,0.6819,0.664,0.0231,0.0173,44,3.385,0.529,25.87,0.0,1,1
12,1.71,340.0,115.0,28.0,10.0,0.5,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
12,1.71,340.0,115.0,28.0,10.0,0.7,-0.4789,nan,0.0086,0.6549,0.737,0.0076,nan,1,4.695,nan,38.319,0.047,0,0
13,1.61,340.0,105.0,28.0,30.0,0.1,0.3164,0.74237,0.3732,0.5034,0.482,0.0121,0.005,67,5.154,0.424,33.599,0.0,1,1
13,1.61,340.0,105.0,28.0,30.0,0.3,0.2842,0.42577,0.1404,0.6297,0.62,0.0137,0.0098,21,4.465,0.492,33.754,0.013,0,0
13,1.61,340.0,105.0,28.0,30.0,0.5,-0.3589,0.20163,0.0092,0.7918,0.869,0.0218,0.0862,3,4.38,1.582,11.967,0.0,0,0
13,1.61,340.0,105.0,28.0,30.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
14,1.7,340.0,115.0,28.0,10.0,0.1,0.3409,0.68175,0.2407,0.6183,0.595,0.0242,0.0083,48,3.692,0.505,29.487,0.0,1,1
14,1.7,340.0,115.0,28.0,10.0,0.3,0.3901,0.3223,0.0129,0.7016,0.684,0.0304,0.0163,44,3.385,0.522,26.339,0.0,1,1
14,1.7,340.0,115.0,28.0,10.0,0.5,-0.0604,0.31184,0.0078,0.8427,0.94,0.0588,0.0413,7,3.857,0.631,15.482,0.029,0,0
14,1.7,340.0,115.0,28.0,10.0,0.7,-0.6107,nan,0.0,0.5025,0.506,0.0036,0.0037,2,11.905,nan,56.575,0.393,0,0
15,1.74,10.0,105.0,28.0,20.0,0.1,0.1473,0.91013,0.4064,0.4697,0.445,0.0089,0.0089,63,4.846,0.438,27.478,0.0,1,1
15,1.74,10.0,105.0,28.0,20.0,0.3,0.0064,0.45108,0.0691,0.6931,0.665,0.0071,0.0132,60,4.615,0.328,27.119,0.0,1,1
15,1.74,10.0,105.0,28.0,20.0,0.5,0.0117,0.27223,0.0006,0.9639,0.985,0.0482,0.0572,40,3.807,0.23,9.707,0.003,0,0
15,1.74,10.0,105.0,28.0,20.0,0.7,-0.689,nan,0.0,0.2681,0.307,nan,0.0042,1,7.143,nan,20.632,0.0,0,0
16,1.55,340.0,105.0,28.0,30.0,0.1,0.3446,0.74578,0.3568,0.5295,0.511,0.0143,0.0066,62,4.769,0.447,35.258,0.0,1,1
16,1.55,340.0,105.0,28.0,30.0,0.3,0.2563,0.44343,0.1758,0.602,0.597,0.0069,0.0094,26,4.386,0.422,31.986,0.0,0,0
16,1.55,340.0,105.0,28.0,30.0,0.5,0.0206,0.24525,0.0008,0.9677,0.987,0.0514,0.0598,22,3.227,0.194,13.195,0.002,0,0
16,1.55,340.0,105.0,28.0,30.0,0.7,-0.443,nan,0.0,0.4702,0.471,nan,nan,0,0.0,nan,26.201,0.008,0,0
17,1.17,10.0,125.0,16.0,50.0,0.1,0.1231,1.31882,0.4748,0.4618,0.454,0.0058,0.0088,56,4.308,0.335,48.411,0.003,1,1
17,1.17,10.0,125.0,16.0,50.0,0.3,-0.0402,0.60652,0.228,0.614,0.616,0.0113,0.0089,33,3.968,0.275,48.584,0.045,0,0
17,1.17,10.0,125.0,16.0,50.0,0.5,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
17,1.17,10.0,125.0,16.0,50.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
18,1.82,340.0,115.0,28.0,10.0,0.1,0.2439,0.67573,0.2812,0.5296,0.505,0.0102,0.007,49,3.769,0.483,28.452,0.0,1,1
18,1.82,340.0,115.0,28.0,10.0,0.3,0.1956,0.6183,0.016,0.6218,0.635,0.0296,0.0217,5,3.467,0.708,28.968,0.019,0,0
18,1.82,340.0,115.0,28.0,10.0,0.5,-0.0539,0.2646,0.0028,0.8995,0.954,0.0598,0.0574,9,3.603,0.286,15.839,0.024,0,0
18,1.82,340.0,115.0,28.0,10.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
19,1.53,330.0,105.0,28.0,30.0,0.1,0.185,0.78178,0.4657,0.3964,0.371,0.0092,0.0062,67,5.154,0.398,31.675,0.0,1,1
19,1.53,330.0,105.0,28.0,30.0,0.3,0.3661,0.39207,0.2328,0.5504,0.535,0.004,0.004,72,5.538,0.486,30.766,0.0,1,1
19,1.53,330.0,105.0,28.0,30.0,0.5,0.0944,0.36368,0.0006,0.9239,0.942,0.0288,0.0296,62,4.769,0.457,18.079,0.0,1,1
19,1.53,330.0,105.0,28.0,30.0,0.7,-0.0643,0.23437,0.0039,0.8797,0.934,0.0633,0.0574,3,3.009,2.064,15.986,0.0,0,0
20,1.69,340.0,115.0,28.0,10.0,0.1,0.3371,0.69991,0.2399,0.6204,0.597,0.0239,0.0084,47,3.615,0.513,29.503,0.0,1,1
20,1.69,340.0,115.0,28.0,10.0,0.3,0.4133,0.3124,0.0419,0.6825,0.667,0.0183,0.0113,45,3.462,0.517,25.194,0.0,1,1
20,1.69,340.0,115.0,28.0,10.0,0.5,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
20,1.69,340.0,115.0,28.0,10.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
