rank,freq,hip_phi,leg_amp,hip_amp,hip_off,mu,net_fwd,slip_ratio,ds_move_frac,ss_move_frac,single_frac,clear_L,clear_R,n_steps,cadence,straightness,torso_roll_rms_deg,torso_sat_frac,survived,valid
11,1.96,260.0,125.0,20.0,50.0,0.7,0.0113,0.67083,0.4315,0.5093,0.484,0.014,0.0084,66,5.077,0.242,5.068,0.0,1,1
12,1.91,260.0,125.0,16.0,50.0,0.1,0.1642,1.41695,0.7675,0.2276,0.231,0.004,0.0053,66,5.077,0.499,4.466,0.0,1,0
12,1.91,260.0,125.0,16.0,50.0,0.3,0.0893,3.08226,0.5778,0.3988,0.437,nan,0.0036,25,1.923,1.04,4.276,0.0,1,0
12,1.91,260.0,125.0,16.0,50.0,0.5,0.0399,0.93356,0.4285,0.4803,0.487,0.0074,0.0045,87,6.692,0.259,4.501,0.0,1,1
12,1.91,260.0,125.0,16.0,50.0,0.7,-0.0128,0.5394,0.3952,0.5638,0.546,0.0135,0.0097,68,5.231,0.242,4.865,0.002,1,1
13,1.92,270.0,125.0,20.0,50.0,0.1,0.1634,1.53345,0.7578,0.237,0.237,0.0044,0.0042,70,5.385,0.497,4.855,0.0,1,0
13,1.92,270.0,125.0,20.0,50.0,0.3,0.1294,1.28378,0.5565,0.4149,0.448,0.0032,0.005,40,3.077,0.567,4.609,0.0,1,1
13,1.92,270.0,125.0,20.0,50.0,0.5,0.0371,1.07265,0.4334,0.4758,0.496,0.0064,0.0038,76,5.846,0.292,4.915,0.0,1,1
13,1.92,270.0,125.0,20.0,50.0,0.7,-0.0351,0.50589,0.5245,0.4081,0.41,0.0139,0.0098,75,5.769,0.261,5.322,0.0,1,1
14,1.98,260.0,125.0,16.0,50.0,0.1,0.1668,1.45638,0.7605,0.2342,0.237,0.0038,0.0054,67,5.154,0.504,4.623,0.0,1,0
14,1.98,260.0,125.0,16.0,50.0,0.3,0.0962,2.99091,0.5592,0.4133,0.457,nan,0.0038,26,2.0,1.017,4.416,0.0,1,0
14,1.98,260.0,125.0,16.0,50.0,0.5,0.0296,1.22647,0.4033,0.4966,0.495,0.0081,0.0047,76,5.846,0.271,4.655,0.0,1,1
14,1.98,260.0,125.0,16.0,50.0,0.7,-0.0094,0.82607,0.3627,0.5795,0.56,0.0153,0.0117,59,4.538,0.363,5.282,0.012,1,1
15,1.92,260.0,125.0,16.0,50.0,0.1,0.1654,1.40769,0.7659,0.2288,0.232,0.0039,0.0052,68,5.231,0.498,4.474,0.0,1,0
15,1.92,260.0,125.0,16.0,50.0,0.3,0.0906,3.08606,0.5765,0.3997,0.442,nan,0.0036,25,1.923,1.041,4.287,0.0,1,0
15,1.92,260.0,125.0,16.0,50.0,0.5,0.0397,0.93908,0.4284,0.4799,0.489,0.0074,0.0046,88,6.769,0.257,4.509,0.0,1,1
15,1.92,260.0,125.0,16.0,50.0,0.7,-0.0046,0.75672,0.4027,0.5538,0.518,0.0141,0.0082,57,4.385,0.398,4.857,0.004,1,1
16,1.98,260.0,125.0,20.0,50.0,0.1,0.1641,1.55382,0.7478,0.2466,0.236,0.0039,0.0044,74,5.692,0.5,4.783,0.0,1,0
16,1.98,260.0,125.0,20.0,50.0,0.3,0.1387,2.25105,0.5288,0.4412,0.464,nan,0.0045,26,2.0,1.033,4.487,0.0,1,0
16,1.98,260.0,125.0,20.0,50.0,0.5,0.0481,1.28199,0.421,0.4801,0.487,0.0056,0.0043,73,5.615,0.339,4.699,0.0,1,1
16,1.98,260.0,125.0,20.0,50.0,0.7,0.0335,0.62821,0.3891,0.5481,0.536,0.0153,0.0086,65,5.0,0.308,5.298,0.0,1,1
17,1.91,270.0,125.0,20.0,50.0,0.1,0.1642,1.54644,0.7598,0.2355,0.235,0.0044,0.0042,71,5.462,0.503,4.85,0.0,1,0
17,1.91,270.0,125.0,20.0,50.0,0.3,0.1294,1.26519,0.5628,0.4066,0.441,0.0031,0.0052,36,2.769,0.565,4.597,0.0,1,1
17,1.91,270.0,125.0,20.0,50.0,0.5,0.0384,1.06977,0.4348,0.4747,0.493,0.0065,0.0039,75,5.769,0.296,4.899,0.0,1,1
17,1.91,270.0,125.0,20.0,50.0,0.7,0.004,0.5711,0.5169,0.4166,0.406,0.0142,0.0091,69,5.308,0.165,5.256,0.0,1,1
18,1.97,260.0,125.0,20.0,50.0,0.1,0.1654,1.54079,0.7508,0.245,0.238,0.0041,0.0046,70,5.385,0.503,4.747,0.0,1,0
18,1.97,260.0,125.0,20.0,50.0,0.3,0.1374,2.24137,0.5257,0.4446,0.469,nan,0.0044,26,2.0,1.025,4.463,0.0,1,0
18,1.97,260.0,125.0,20.0,50.0,0.5,0.0508,1.22962,0.4164,0.4864,0.493,0.0056,0.0044,75,5.769,0.346,4.671,0.0,1,1
18,1.97,260.0,125.0,20.0,50.0,0.7,0.0028,0.73667,0.4316,0.5053,0.477,0.0153,0.0079,60,4.615,0.31,5.117,0.0,1,1
19,1.93,260.0,125.0,20.0,50.0,0.1,0.1664,1.52924,0.7615,0.2354,0.231,0.0042,0.0045,72,5.538,0.505,4.688,0.0,1,0
19,1.93,260.0,125.0,20.0,50.0,0.3,0.1354,2.23003,0.5475,0.426,0.454,nan,0.0042,25,1.923,1.048,4.376,0.0,1,0
19,1.93,260.0,125.0,20.0,50.0,0.5,0.0587,1.12944,0.4312,0.4778,0.495,0.0057,0.0043,73,5.615,0.374,4.576,0.0,1,1
19,1.93,260.0,125.0,20.0,50.0,0.7,0.0,0.79652,0.4453,0.5038,0.469,0.014,0.0072,62,4.769,0.274,4.931,0.0,1,1
20,1.78,260.0,125.0,20.0,50.0,0.1,0.1669,1.47472,0.7895,0.2072,0.21,0.0048,0.0048,70,5.385,0.502,4.35,0.0,1,0
20,1.78,260.0,125.0,20.0,50.0,0.3,0.1199,2.31808,0.6211,0.357,0.404,nan,0.0032,13,1.0,1.109,3.997,0.0,1,0
20,1.78,260.0,125.0,20.0,50.0,0.5,0.0748,0.92934,0.4574,0.4774,0.519,0.0053,0.0043,71,5.462,0.467,4.129,0.0,1,1
20,1.78,260.0,125.0,20.0,50.0,0.7,0.0316,0.59064,0.4148,0.5562,0.642,0.0067,0.006,70,5.385,0.244,4.376,0.0,1,1
