rank,freq,hip_phi,leg_amp,hip_amp,hip_off,mu,net_fwd,slip_ratio,ds_move_frac,ss_move_frac,single_frac,clear_L,clear_R,n_steps,cadence,straightness,torso_roll_rms_deg,torso_sat_frac,survived,valid
4,1.97,260.0,125.0,16.0,50.0,0.3,0.096,2.97871,0.5617,0.4115,0.454,nan,0.0038,26,2.0,1.016,4.386,0.0,1,0
4,1.97,260.0,125.0,16.0,50.0,0.5,0.0316,1.18443,0.408,0.4927,0.492,0.0084,0.0044,77,5.923,0.284,4.628,0.0,1,1
4,1.97,260.0,125.0,16.0,50.0,0.7,-0.0258,0.75848,0.3907,0.5551,0.526,0.0157,0.0098,57,4.385,0.433,5.059,0.005,1,1
5,1.94,260.0,125.0,16.0,50.0,0.1,0.1661,1.4305,0.7653,0.2289,0.232,0.0039,0.0055,65,5.0,0.506,4.512,0.0,1,0
5,1.94,260.0,125.0,16.0,50.0,0.3,0.0939,3.0395,0.5764,0.397,0.442,nan,0.0037,25,1.923,1.059,4.327,0.0,1,0
5,1.94,260.0,125.0,16.0,50.0,0.5,0.0373,1.02573,0.4186,0.4861,0.491,0.0078,0.0047,83,6.385,0.254,4.56,0.0,1,1
5,1.94,260.0,125.0,16.0,50.0,0.7,-0.0204,0.67229,0.3731,0.5769,0.548,0.0149,0.0102,63,4.846,0.309,5.072,0.007,1,1
6,1.82,260.0,125.0,20.0,50.0,0.1,0.1655,1.52628,0.7763,0.2207,0.22,0.0044,0.0046,70,5.385,0.509,4.433,0.0,1,0
6,1.82,260.0,125.0,20.0,50.0,0.3,0.1236,2.27904,0.5903,0.3867,0.425,nan,0.0035,22,1.692,1.066,4.081,0.0,1,0
6,1.82,260.0,125.0,20.0,50.0,0.5,0.0712,1.01772,0.456,0.4727,0.512,0.0056,0.0043,71,5.462,0.469,4.24,0.0,1,1
6,1.82,260.0,125.0,20.0,50.0,0.7,0.0209,0.64094,0.4256,0.5405,0.586,0.0077,0.0062,74,5.692,0.225,4.511,0.0,1,1
7,1.94,260.0,125.0,20.0,50.0,0.1,0.1658,1.5248,0.7607,0.2359,0.231,0.0041,0.0045,74,5.692,0.502,4.685,0.0,1,0
7,1.94,260.0,125.0,20.0,50.0,0.3,0.1365,2.24979,0.536,0.4386,0.465,nan,0.0043,25,1.923,1.06,4.397,0.0,1,0
7,1.94,260.0,125.0,20.0,50.0,0.5,0.0557,1.13403,0.4223,0.4833,0.493,0.0055,0.0043,75,5.769,0.352,4.609,0.0,1,1
7,1.94,260.0,125.0,20.0,50.0,0.7,-0.0118,0.80615,0.435,0.5097,0.472,0.0145,0.007,60,4.615,0.347,4.962,0.0,1,1
8,1.92,260.0,125.0,20.0,50.0,0.1,0.1652,1.51203,0.7644,0.2311,0.226,0.004,0.0046,72,5.538,0.497,4.646,0.0,1,0
8,1.92,260.0,125.0,20.0,50.0,0.3,0.1344,2.21841,0.551,0.4246,0.452,nan,0.0042,25,1.923,1.04,4.34,0.0,1,0
8,1.92,260.0,125.0,20.0,50.0,0.5,0.0569,1.14372,0.4339,0.4752,0.493,0.0057,0.004,75,5.769,0.375,4.55,0.0,1,1
8,1.92,260.0,125.0,20.0,50.0,0.7,-0.0074,0.81598,0.4462,0.5062,0.474,0.0138,0.007,61,4.692,0.342,4.879,0.0,1,1
9,1.95,260.0,125.0,16.0,50.0,0.1,0.166,1.47117,0.762,0.2334,0.238,0.0039,0.0056,63,4.846,0.516,4.525,0.0,1,0
9,1.95,260.0,125.0,16.0,50.0,0.3,0.0941,3.08407,0.5646,0.41,0.458,nan,0.0037,25,1.923,1.052,4.337,0.0,1,0
9,1.95,260.0,125.0,16.0,50.0,0.5,0.0341,1.12513,0.4163,0.4868,0.49,0.0083,0.0046,78,6.0,0.262,4.568,0.0,1,1
9,1.95,260.0,125.0,16.0,50.0,0.7,-0.0189,0.68878,0.3827,0.5639,0.532,0.0151,0.0099,62,4.769,0.316,5.064,0.007,1,1
10,1.95,260.0,125.0,20.0,50.0,0.1,0.1659,1.54145,0.756,0.2401,0.233,0.0042,0.0045,72,5.538,0.505,4.695,0.0,1,0
10,1.95,260.0,125.0,20.0,50.0,0.3,0.1364,2.18477,0.5335,0.4397,0.466,nan,0.0044,26,2.0,1.012,4.405,0.0,1,0
10,1.95,260.0,125.0,20.0,50.0,0.5,0.0551,1.19541,0.4219,0.4832,0.494,0.0057,0.0044,72,5.538,0.361,4.604,0.0,1,1
10,1.95,260.0,125.0,20.0,50.0,0.7,-0.0153,0.81966,0.4382,0.5042,0.47,0.0145,0.0075,59,4.538,0.379,4.986,0.0,1,1
11,1.96,260.0,125.0,20.0,50.0,0.1,0.1646,1.52982,0.752,0.244,0.236,0.0039,0.0045,74,5.692,0.498,4.733,0.0,1,0
11,1.96,260.0,125.0,20.0,50.0,0.3,0.1382,2.20294,0.5337,0.4382,0.465,nan,0.0043,26,2.0,1.024,4.437,0.0,1,0
11,1.96,260.0,125.0,20.0,50.0,0.5,0.0496,1.2105,0.4244,0.4798,0.49,0.0059,0.0036,76,5.846,0.345,4.655,0.0,1,1
11,1.96,260.0,125.0,20.0,50.0,0.7,-0.0045,0.74228,0.4248,0.5149,0.489,0.0144,0.0083,62,4.769,0.291,5.063,0.0,1,1
12,1.91,260.0,125.0,16.0,50.0,0.1,0.1645,1.43479,0.7687,0.2266,0.231,0.004,0.005,67,5.154,0.505,4.467,0.0,1,0
12,1.91,260.0,125.0,16.0,50.0,0.3,0.0903,3.04622,0.5828,0.3947,0.441,nan,0.0035,25,1.923,1.038,4.274,0.0,1,0
12,1.91,260.0,125.0,16.0,50.0,0.5,0.0401,0.93376,0.4305,0.4787,0.485,0.0074,0.0045,87,6.692,0.258,4.502,0.0,1,1
12,1.91,260.0,125.0,16.0,50.0,0.7,-0.0085,0.64526,0.3867,0.5675,0.536,0.014,0.009,63,4.846,0.257,4.868,0.001,1,1
13,1.92,270.0,125.0,20.0,50.0,0.1,0.1656,1.53339,0.7577,0.237,0.236,0.0043,0.0043,71,5.462,0.503,4.862,0.0,1,0
13,1.92,270.0,125.0,20.0,50.0,0.3,0.1308,1.21759,0.5559,0.4137,0.447,0.0031,0.0052,42,3.231,0.544,4.606,0.0,1,1
13,1.92,270.0,125.0,20.0,50.0,0.5,0.0356,1.073,0.431,0.476,0.491,0.0065,0.0041,76,5.846,0.282,4.929,0.0,1,1
13,1.92,270.0,125.0,20.0,50.0,0.7,-0.0398,0.50218,0.5123,0.4201,0.424,0.014,0.01,73,5.615,0.288,5.328,0.0,1,1
14,1.98,260.0,125.0,16.0,50.0,0.1,0.1676,1.461,0.7606,0.234,0.237,0.0039,0.0057,65,5.0,0.508,4.622,0.0,1,0
14,1.98,260.0,125.0,16.0,50.0,0.3,0.0957,3.01664,0.5587,0.4168,0.464,nan,0.0038,26,2.0,1.016,4.418,0.0,1,0
14,1.98,260.0,125.0,16.0,50.0,0.5,0.0284,1.35803,0.4063,0.4931,0.492,0.0087,0.0044,71,5.462,0.289,4.667,0.0,1,1
14,1.98,260.0,125.0,16.0,50.0,0.7,0.0265,0.66489,0.2145,0.6959,0.649,0.0285,0.0247,56,4.308,0.187,7.952,0.149,1,1
15,1.92,260.0,125.0,16.0,50.0,0.1,0.1645,1.41416,0.7658,0.2294,0.233,0.0039,0.0052,68,5.231,0.498,4.474,0.0,1,0
15,1.92,260.0,125.0,16.0,50.0,0.3,0.091,3.06036,0.5763,0.3999,0.441,nan,0.0036,25,1.923,1.039,4.284,0.0,1,0
15,1.92,260.0,125.0,16.0,50.0,0.5,0.0383,0.93995,0.4274,0.4798,0.487,0.0074,0.0047,88,6.769,0.25,4.516,0.0,1,1
15,1.92,260.0,125.0,16.0,50.0,0.7,-0.0139,0.62538,0.3943,0.5593,0.527,0.0139,0.0092,67,5.154,0.226,4.883,0.003,1,1
16,1.98,260.0,125.0,20.0,50.0,0.1,0.1645,1.55464,0.7472,0.2493,0.242,0.0039,0.0046,72,5.538,0.501,4.783,0.0,1,0
16,1.98,260.0,125.0,20.0,50.0,0.3,0.1378,2.25196,0.526,0.4454,0.469,nan,0.0045,26,2.0,1.027,4.487,0.0,1,0
16,1.98,260.0,125.0,20.0,50.0,0.5,0.0485,1.29299,0.4221,0.4801,0.486,0.0054,0.0043,72,5.538,0.342,4.697,0.0,1,1
16,1.98,260.0,125.0,20.0,50.0,0.7,-0.0393,0.60922,0.3194,0.6187,0.605,0.0171,0.009,63,4.846,0.44,5.486,0.001,1,1
17,1.91,270.0,125.0,20.0,50.0,0.1,0.1647,1.54552,0.7618,0.2339,0.234,0.0044,0.0043,74,5.692,0.504,4.851,0.0,1,0
17,1.91,270.0,125.0,20.0,50.0,0.3,0.13,1.18354,0.562,0.4094,0.447,0.0031,0.0053,36,2.769,0.53,4.602,0.0,1,1
17,1.91,270.0,125.0,20.0,50.0,0.5,0.037,1.08911,0.4356,0.4742,0.493,0.0064,0.0039,73,5.615,0.294,4.909,0.0,1,1
17,1.91,270.0,125.0,20.0,50.0,0.7,-0.0058,0.57066,0.504,0.4281,0.416,0.0144,0.009,68,5.231,0.194,5.269,0.0,1,1
18,1.97,260.0,125.0,20.0,50.0,0.1,0.1658,1.53497,0.7516,0.2437,0.236,0.0039,0.0045,74,5.692,0.502,4.743,0.0,1,0
18,1.97,260.0,125.0,20.0,50.0,0.3,0.1378,2.23499,0.5263,0.4451,0.471,nan,0.0044,26,2.0,1.026,4.458,0.0,1,0
18,1.97,260.0,125.0,20.0,50.0,0.5,0.0474,1.26333,0.4206,0.4812,0.489,0.0055,0.0038,73,5.615,0.345,4.678,0.0,1,1
18,1.97,260.0,125.0,20.0,50.0,0.7,-0.0046,0.6717,0.421,0.5172,0.5,0.0142,0.0087,65,5.0,0.289,5.129,0.0,1,1
19,1.93,260.0,125.0,20.0,50.0,0.1,0.1645,1.5416,0.7609,0.2344,0.228,0.0042,0.0045,72,5.538,0.505,4.686,0.0,1,0
19,1.93,260.0,125.0,20.0,50.0,0.3,0.1352,2.24116,0.5454,0.4302,0.459,nan,0.0043,25,1.923,1.05,4.376,0.0,1,0
19,1.93,260.0,125.0,20.0,50.0,0.5,0.0566,1.12917,0.4361,0.4718,0.489,0.0062,0.004,77,5.923,0.363,4.584,0.0,1,1
19,1.93,260.0,125.0,20.0,50.0,0.7,-0.0128,0.80963,0.4422,0.5071,0.474,0.0143,0.007,60,4.615,0.36,4.931,0.0,1,1
20,1.78,260.0,125.0,20.0,50.0,0.1,0.1661,1.47866,0.7897,0.2066,0.208,0.0047,0.0048,70,5.385,0.502,4.35,0.0,1,0
20,1.78,260.0,125.0,20.0,50.0,0.3,0.12,2.19635,0.6138,0.3651,0.407,nan,0.0033,17,1.308,1.055,3.997,0.0,1,0
20,1.78,260.0,125.0,20.0,50.0,0.5,0.0745,0.91257,0.4594,0.475,0.518,0.0053,0.0043,72,5.538,0.458,4.133,0.0,1,1
20,1.78,260.0,125.0,20.0,50.0,0.7,0.0301,0.58396,0.4128,0.5571,0.638,0.0068,0.006,71,5.462,0.24,4.376,0.0,1,1
