rank,freq,hip_phi,leg_amp,hip_amp,hip_off,mu,net_fwd,slip_ratio,ds_move_frac,ss_move_frac,single_frac,clear_L,clear_R,n_steps,cadence,straightness,torso_roll_rms_deg,torso_sat_frac,survived,valid
1,1.95,0.0,125.0,28.0,20.0,0.1,-0.001,2.16443,0.4594,0.512,0.498,0.017,0.0135,63,4.846,0.007,4.155,0.0,1,1
1,1.95,0.0,125.0,28.0,20.0,0.3,0.1677,0.88856,0.2645,0.5686,0.575,0.0098,0.0134,51,3.923,0.513,4.923,0.0,1,1
1,1.95,0.0,125.0,28.0,20.0,0.5,0.3395,0.16288,0.0004,0.6563,0.698,0.0378,0.0322,53,4.077,0.515,5.082,0.0,1,1
1,1.95,0.0,125.0,28.0,20.0,0.7,-0.0059,0.37926,0.0,0.941,0.957,0.0272,0.0408,64,4.923,0.059,3.663,0.0,1,1
2,1.93,0.0,125.0,28.0,20.0,0.1,0.0032,2.0719,0.4586,0.5153,0.5,0.0177,0.0133,64,4.923,0.047,4.153,0.0,1,1
2,1.93,0.0,125.0,28.0,20.0,0.3,0.1698,0.88507,0.2607,0.5783,0.584,0.01,0.0132,51,3.923,0.515,4.921,0.0,1,1
2,1.93,0.0,125.0,28.0,20.0,0.5,0.3123,0.17796,0.0003,0.6717,0.71,0.038,0.0316,54,4.154,0.507,4.931,0.0,1,1
2,1.93,0.0,125.0,28.0,20.0,0.7,-0.0007,0.39941,0.0,0.941,0.957,0.0278,0.0399,63,4.846,0.007,3.663,0.0,1,1
3,1.97,0.0,125.0,28.0,20.0,0.1,-0.0091,2.16713,0.4563,0.5167,0.507,0.0168,0.0141,63,4.846,0.047,4.217,0.0,1,1
3,1.97,0.0,125.0,28.0,20.0,0.3,0.1691,0.88074,0.2551,0.5761,0.583,0.0098,0.0132,52,4.0,0.517,4.986,0.0,1,1
3,1.97,0.0,125.0,28.0,20.0,0.5,0.344,0.15546,0.0007,0.6535,0.691,0.0416,0.0315,53,4.077,0.514,5.09,0.0,1,1
3,1.97,0.0,125.0,28.0,20.0,0.7,-0.0019,0.38886,0.0001,0.9363,0.955,0.0263,0.0417,63,4.846,0.016,3.689,0.0,1,1
4,1.89,0.0,125.0,28.0,20.0,0.1,0.0018,2.16377,0.478,0.4967,0.485,0.0178,0.0127,62,4.769,0.02,4.039,0.0,1,1
4,1.89,0.0,125.0,28.0,20.0,0.3,0.1663,0.86238,0.2571,0.5858,0.586,0.0096,0.0133,50,3.846,0.506,4.826,0.0,1,1
4,1.89,0.0,125.0,28.0,20.0,0.5,0.2952,0.19443,0.0013,0.6853,0.721,0.0374,0.0295,54,4.154,0.506,4.884,0.0,1,1
4,1.89,0.0,125.0,28.0,20.0,0.7,-0.0007,0.38829,0.0001,0.95,0.962,0.0278,0.0402,67,5.154,0.098,3.627,0.0,1,1
5,1.97,10.0,125.0,28.0,20.0,0.1,-0.0057,2.31091,0.4849,0.4867,0.478,0.0173,0.0115,59,4.538,0.026,4.199,0.0,1,1
5,1.97,10.0,125.0,28.0,20.0,0.3,0.145,1.10823,0.3165,0.525,0.55,0.0122,0.014,52,4.0,0.518,4.857,0.0,1,1
5,1.97,10.0,125.0,28.0,20.0,0.5,0.3311,0.17236,0.001,0.6582,0.696,0.0467,0.0306,52,4.0,0.515,4.937,0.0,1,1
5,1.97,10.0,125.0,28.0,20.0,0.7,0.0053,0.36331,0.0,0.9547,0.969,0.0191,0.0513,56,4.308,0.073,3.49,0.0,1,1
6,1.96,340.0,125.0,28.0,10.0,0.1,-0.0459,4.57764,0.5098,0.4621,0.429,0.0167,0.0196,51,3.923,0.53,3.484,0.0,1,1
6,1.96,340.0,125.0,28.0,10.0,0.3,-0.0513,0.61785,0.1318,0.6552,0.671,0.0065,0.013,73,5.615,0.113,4.242,0.0,1,1
6,1.96,340.0,125.0,28.0,10.0,0.5,0.2991,0.1547,0.0002,0.6824,0.714,0.0421,0.0315,52,4.0,0.52,4.068,0.0,1,1
6,1.96,340.0,125.0,28.0,10.0,0.7,0.0488,0.29672,0.0001,0.948,0.964,0.0417,0.0426,59,4.538,0.285,3.136,0.0,1,1
7,1.96,10.0,125.0,28.0,20.0,0.1,-0.0135,2.14461,0.4815,0.4922,0.487,0.0168,0.0116,61,4.692,0.05,4.238,0.0,1,1
7,1.96,10.0,125.0,28.0,20.0,0.3,0.1426,1.13056,0.3206,0.5212,0.545,0.0123,0.014,51,3.923,0.522,4.851,0.0,1,1
7,1.96,10.0,125.0,28.0,20.0,0.5,0.324,0.17931,0.0007,0.6625,0.701,0.0415,0.0316,52,4.0,0.519,4.936,0.0,1,1
7,1.96,10.0,125.0,28.0,20.0,0.7,0.0048,0.34472,0.0,0.9574,0.971,0.0166,0.0504,55,4.231,0.085,3.49,0.0,1,1
8,1.91,0.0,125.0,28.0,20.0,0.1,-0.0059,2.16738,0.4764,0.4968,0.484,0.0182,0.0129,63,4.846,0.025,4.079,0.0,1,1
8,1.91,0.0,125.0,28.0,20.0,0.3,0.1699,0.87525,0.2539,0.5894,0.589,0.0098,0.0132,50,3.846,0.518,4.883,0.0,1,1
8,1.91,0.0,125.0,28.0,20.0,0.5,0.2941,0.19612,0.001,0.6846,0.722,0.0358,0.0316,52,4.0,0.508,4.928,0.0,1,1
8,1.91,0.0,125.0,28.0,20.0,0.7,-0.0009,0.36048,0.0,0.9473,0.962,0.0279,0.0395,67,5.154,0.029,3.641,0.0,1,1
9,1.98,0.0,115.0,28.0,20.0,0.1,-0.0033,2.19577,0.4962,0.482,0.475,0.016,0.0131,63,4.846,0.014,3.859,0.0,1,1
9,1.98,0.0,115.0,28.0,20.0,0.3,0.173,0.91158,0.2795,0.5709,0.575,0.0098,0.0133,52,4.0,0.522,4.626,0.0,1,1
9,1.98,0.0,115.0,28.0,20.0,0.5,0.315,0.20146,0.0005,0.7038,0.742,0.0426,0.0236,51,3.923,0.525,4.94,0.0,1,1
9,1.98,0.0,115.0,28.0,20.0,0.7,0.005,0.40712,0.0,0.9415,0.958,0.0256,0.0349,66,5.077,0.104,3.622,0.0,1,1
10,1.87,0.0,125.0,28.0,20.0,0.1,-0.0081,2.12767,0.4784,0.4943,0.473,0.0185,0.0115,63,4.846,0.037,3.942,0.0,1,1
10,1.87,0.0,125.0,28.0,20.0,0.3,0.1748,0.83511,0.2515,0.5973,0.592,0.0093,0.0134,49,3.769,0.52,4.77,0.0,1,1
10,1.87,0.0,125.0,28.0,20.0,0.5,0.3173,0.17859,0.0009,0.6808,0.724,0.0348,0.0308,54,4.154,0.518,5.004,0.0,1,1
10,1.87,0.0,125.0,28.0,20.0,0.7,0.0017,0.35736,0.0,0.9551,0.968,0.0281,0.0413,66,5.077,0.016,3.62,0.0,1,1
11,1.98,300.0,125.0,28.0,10.0,0.1,-0.0291,3.81693,0.5979,0.3919,0.377,0.0141,0.0176,51,3.923,0.533,2.895,0.0,1,1
11,1.98,300.0,125.0,28.0,10.0,0.3,0.1941,0.88233,0.1955,0.5729,0.561,0.0044,0.0084,73,5.615,0.501,3.52,0.0,1,1
11,1.98,300.0,125.0,28.0,10.0,0.5,0.2847,0.1693,0.0006,0.7576,0.786,0.0508,0.0266,51,3.923,0.523,3.931,0.0,1,1
11,1.98,300.0,125.0,28.0,10.0,0.7,-0.0287,0.14739,0.0019,0.9322,0.945,0.0298,0.0306,60,4.615,0.345,3.541,0.0,1,1
12,1.92,10.0,125.0,28.0,20.0,0.1,-0.0028,2.38903,0.4858,0.4866,0.458,0.0174,0.0107,62,4.769,0.033,4.084,0.0,1,1
12,1.92,10.0,125.0,28.0,20.0,0.3,0.1394,1.13823,0.3186,0.5293,0.546,0.0125,0.0139,50,3.846,0.519,4.778,0.0,1,1
12,1.92,10.0,125.0,28.0,20.0,0.5,0.2919,0.19565,0.0004,0.6834,0.716,0.0484,0.0263,52,4.0,0.514,4.744,0.0,1,1
12,1.92,10.0,125.0,28.0,20.0,0.7,-0.0056,0.32621,0.0,0.9606,0.973,0.0213,0.0472,63,4.846,0.051,3.489,0.0,1,1
13,1.96,300.0,125.0,28.0,10.0,0.1,-0.0279,3.82877,0.6047,0.3841,0.368,0.014,0.0176,51,3.923,0.525,2.868,0.0,1,1
13,1.96,300.0,125.0,28.0,10.0,0.3,0.198,0.83848,0.1906,0.5836,0.568,0.0043,0.0084,74,5.692,0.492,3.487,0.0,1,1
