rank,freq,hip_phi,leg_amp,hip_amp,hip_off,mu,net_fwd,slip_ratio,ds_move_frac,ss_move_frac,single_frac,clear_L,clear_R,n_steps,cadence,straightness,torso_roll_rms_deg,torso_sat_frac,survived,valid
9,1.67,320.0,85.0,28.0,10.0,0.7,0.0441,0.12293,0.0022,0.981,0.988,0.0476,0.0219,61,4.692,0.48,3.373,0.0,1,1
10,1.81,280.0,85.0,28.0,20.0,0.1,0.036,3.8088,0.7606,0.2303,0.204,0.0124,0.0118,48,3.692,0.523,1.754,0.0,1,0
10,1.81,280.0,85.0,28.0,20.0,0.3,0.1297,0.85899,0.4274,0.4917,0.443,0.0053,0.007,47,3.615,0.523,2.163,0.0,1,1
10,1.81,280.0,85.0,28.0,20.0,0.5,0.1413,0.28478,0.1752,0.7792,0.718,0.0142,0.0168,74,5.692,0.459,2.913,0.0,1,1
10,1.81,280.0,85.0,28.0,20.0,0.7,0.1492,0.26485,0.195,0.7932,0.786,0.0151,0.0255,53,4.077,0.497,2.975,0.0,1,1
11,1.73,250.0,105.0,28.0,30.0,0.1,0.0631,2.61536,0.5808,0.4051,0.304,0.0079,0.0066,69,5.308,0.38,2.404,0.0,1,1
11,1.73,250.0,105.0,28.0,30.0,0.3,0.1204,1.06238,0.5416,0.4132,0.406,0.0054,0.008,45,3.462,0.52,1.897,0.0,1,1
11,1.73,250.0,105.0,28.0,30.0,0.5,0.0672,0.45101,0.3494,0.6294,0.542,0.0061,0.0145,42,3.231,0.466,2.297,0.0,1,1
11,1.73,250.0,105.0,28.0,30.0,0.7,0.1532,0.2277,0.3119,0.687,0.679,0.0111,0.0239,45,3.462,0.514,2.402,0.0,1,1
12,1.85,340.0,85.0,24.0,30.0,0.1,0.0068,4.32661,0.6693,0.3162,0.259,0.0093,0.0069,49,3.769,0.514,2.849,0.0,1,0
12,1.85,340.0,85.0,24.0,30.0,0.3,0.0854,1.0971,0.361,0.5775,0.502,0.0051,0.0081,49,3.769,0.514,3.218,0.0,1,1
12,1.85,340.0,85.0,24.0,30.0,0.5,0.0859,0.50327,0.1416,0.8163,0.752,0.0097,0.0203,67,5.154,0.451,3.722,0.0,1,1
12,1.85,340.0,85.0,24.0,30.0,0.7,0.148,0.17393,0.0051,0.964,0.971,0.0442,0.0224,65,5.0,0.528,4.878,0.0,1,1
13,1.78,250.0,105.0,28.0,30.0,0.1,0.0816,2.45829,0.6252,0.361,0.291,0.0083,0.0073,72,5.538,0.383,2.429,0.0,1,0
13,1.78,250.0,105.0,28.0,30.0,0.3,0.1363,0.97874,0.5202,0.4312,0.418,0.0051,0.0064,47,3.615,0.519,1.988,0.0,1,1
13,1.78,250.0,105.0,28.0,30.0,0.5,0.01,0.40203,0.3137,0.6621,0.567,0.0083,0.017,45,3.462,0.411,2.425,0.0,1,1
13,1.78,250.0,105.0,28.0,30.0,0.7,0.1547,0.24272,0.3028,0.6953,0.696,0.0116,0.0236,46,3.538,0.524,2.471,0.0,1,1
14,1.8,280.0,85.0,28.0,20.0,0.1,0.0362,3.69891,0.7579,0.2342,0.208,0.0122,0.0118,49,3.769,0.506,1.752,0.0,1,0
14,1.8,280.0,85.0,28.0,20.0,0.3,0.1285,0.85002,0.4209,0.5029,0.451,0.0055,0.0069,48,3.692,0.513,2.152,0.0,1,1
14,1.8,280.0,85.0,28.0,20.0,0.5,0.1447,0.27541,0.1829,0.7719,0.715,0.0163,0.0209,59,4.538,0.479,3.002,0.0,1,1
14,1.8,280.0,85.0,28.0,20.0,0.7,0.1073,0.28951,0.2101,0.7779,0.758,0.0194,0.0209,57,4.385,0.43,2.938,0.0,1,1
15,1.72,300.0,85.0,28.0,20.0,0.1,0.0594,3.11135,0.7653,0.2261,0.187,0.0112,0.0129,46,3.538,0.512,1.861,0.0,1,0
15,1.72,300.0,85.0,28.0,20.0,0.3,0.1215,0.90059,0.3889,0.5326,0.468,0.0042,0.0083,45,3.462,0.522,2.425,0.0,1,1
15,1.72,300.0,85.0,28.0,20.0,0.5,0.0205,0.29653,0.1751,0.7724,0.715,0.0177,0.0207,64,4.923,0.311,3.216,0.0,1,1
15,1.72,300.0,85.0,28.0,20.0,0.7,0.1389,0.25684,0.1726,0.8164,0.798,0.02,0.0228,56,4.308,0.458,3.287,0.0,1,1
16,1.57,260.0,105.0,28.0,20.0,0.1,0.0798,2.27056,0.7121,0.2699,0.247,0.0068,0.0044,68,5.231,0.421,1.822,0.0,1,0
16,1.57,260.0,105.0,28.0,20.0,0.3,0.1297,0.80045,0.6052,0.3639,0.369,0.0069,0.0072,41,3.154,0.523,1.736,0.0,1,1
16,1.57,260.0,105.0,28.0,20.0,0.5,0.1408,0.5567,0.4622,0.5175,0.485,0.0044,0.0094,32,2.462,0.59,1.867,0.0,1,1
16,1.57,260.0,105.0,28.0,20.0,0.7,0.1482,0.17668,0.2626,0.7374,0.719,0.013,0.0256,41,3.154,0.526,2.235,0.0,1,1
17,1.69,250.0,105.0,28.0,30.0,0.1,0.0747,2.44297,0.6037,0.3771,0.292,0.0091,0.0049,66,5.077,0.383,2.363,0.0,1,0
17,1.69,250.0,105.0,28.0,30.0,0.3,0.0971,1.285,0.5509,0.4102,0.412,0.0064,0.01,43,3.308,0.536,1.847,0.0,1,1
17,1.69,250.0,105.0,28.0,30.0,0.5,0.0842,0.90647,0.502,0.4653,0.477,0.007,0.0108,43,3.308,0.519,1.931,0.0,1,1
17,1.69,250.0,105.0,28.0,30.0,0.7,0.1505,0.22476,0.3319,0.6681,0.661,0.0109,0.0235,44,3.385,0.514,2.341,0.0,1,1
18,1.76,250.0,105.0,28.0,30.0,0.1,0.0563,2.81484,0.584,0.4032,0.306,0.0077,0.005,69,5.308,0.369,2.436,0.0,1,1
18,1.76,250.0,105.0,28.0,30.0,0.3,0.133,0.99922,0.5281,0.4232,0.413,0.0053,0.0067,46,3.538,0.526,1.952,0.0,1,1
18,1.76,250.0,105.0,28.0,30.0,0.5,0.0317,0.42019,0.3259,0.6512,0.561,0.0073,0.016,46,3.538,0.443,2.373,0.0,1,1
18,1.76,250.0,105.0,28.0,30.0,0.7,0.1559,0.24107,0.3072,0.6906,0.688,0.0111,0.0228,45,3.462,0.531,2.444,0.0,1,1
19,1.73,320.0,85.0,28.0,20.0,0.1,0.0603,2.88165,0.7082,0.2844,0.221,0.009,0.0132,45,3.462,0.519,2.105,0.0,1,0
19,1.73,320.0,85.0,28.0,20.0,0.3,-0.014,0.81258,0.3417,0.5857,0.525,0.0042,0.0129,48,3.692,0.075,2.971,0.0,1,1
19,1.73,320.0,85.0,28.0,20.0,0.5,0.1266,0.36593,0.1557,0.7775,0.73,0.0165,0.0199,66,5.077,0.425,3.459,0.0,1,1
19,1.73,320.0,85.0,28.0,20.0,0.7,0.0154,0.15686,0.033,0.9441,0.941,0.0427,0.0228,64,4.923,0.368,3.93,0.0,1,1
20,1.78,280.0,85.0,28.0,20.0,0.1,0.037,3.65287,0.7603,0.2307,0.206,0.0115,0.011,50,3.846,0.494,1.744,0.0,1,0
20,1.78,280.0,85.0,28.0,20.0,0.3,0.1285,0.84582,0.4229,0.5001,0.446,0.0055,0.0069,47,3.615,0.517,2.148,0.0,1,1
20,1.78,280.0,85.0,28.0,20.0,0.5,0.1411,0.27301,0.1771,0.781,0.718,0.0166,0.0196,61,4.692,0.481,2.976,0.0,1,1
20,1.78,280.0,85.0,28.0,20.0,0.7,0.1463,0.24246,0.1987,0.7941,0.777,0.0141,0.0284,54,4.154,0.484,3.01,0.0,1,1
