freq,hip_phi,leg_amp,hip_amp,hip_off
1.7,160.0,75.0,32.0,20.0
1.7,160.0,75.0,32.0,25.0
1.7,160.0,75.0,32.0,30.0
1.7,160.0,80.0,24.0,20.0
1.7,160.0,80.0,24.0,25.0
1.7,160.0,80.0,24.0,30.0
1.7,160.0,80.0,28.0,20.0
1.7,160.0,80.0,28.0,25.0
1.7,160.0,80.0,28.0,30.0
1.7,160.0,80.0,32.0,20.0
1.7,160.0,80.0,32.0,25.0
1.7,160.0,80.0,32.0,30.0
1.7,160.0,85.0,24.0,20.0
1.7,160.0,85.0,24.0,25.0
1.7,160.0,85.0,24.0,30.0
1.7,160.0,85.0,28.0,20.0
1.7,160.0,85.0,28.0,25.0
1.7,160.0,85.0,28.0,30.0
1.7,160.0,85.0,32.0,20.0
1.7,160.0,85.0,32.0,25.0
1.7,160.0,85.0,32.0,30.0
1.7,160.0,90.0,28.0,20.0
1.7,160.0,90.0,28.0,25.0
1.7,160.0,90.0,28.0,30.0
1.7,160.0,90.0,32.0,20.0
1.7,160.0,90.0,32.0,25.0
1.7,160.0,90.0,32.0,30.0
1.7,160.0,95.0,28.0,20.0
1.7,160.0,95.0,28.0,25.0
1.7,160.0,95.0,28.0,30.0
1.7,160.0,95.0,32.0,20.0
1.7,160.0,95.0,32.0,25.0
1.7,160.0,95.0,32.0,30.0
1.7,170.0,70.0,24.0,20.0
1.7,170.0,70.0,24.0,25.0
1.7,170.0,70.0,24.0,30.0
1.7,170.0,70.0,28.0,20.0
1.7,170.0,70.0,28.0,25.0
1.7,170.0,70.0,28.0,30.0
1.7,170.0,70.0,28.0,35.0
1.7,170.0,70.0,28.0,40.0
1.7,170.0,70.0,32.0,20.0
1.7,170.0,70.0,32.0,25.0
1.7,170.0,70.0,32.0,30.0
1.7,170.0,70.0,32.0,35.0
1.7,170.0,70.0,32.0,40.0
1.7,170.0,75.0,24.0,20.0
1.7,170.0,75.0,24.0,25.0
1.7,170.0,75.0,24.0,30.0
1.7,170.0,75.0,28.0,20.0
1.7,170.0,75.0,28.0,25.0
1.7,170.0,75.0,28.0,30.0
1.7,170.0,75.0,28.0,35.0
1.7,170.0,75.0,28.0,40.0
1.7,170.0,75.0,32.0,20.0
1.7,170.0,75.0,32.0,25.0
1.7,170.0,75.0,32.0,30.0
1.7,170.0,75.0,32.0,35.0
1.7,170.0,75.0,32.0,40.0
1.7,170.0,80.0,24.0,20.0
1.7,170.0,80.0,24.0,25.0
1.7,170.0,80.0,24.0,30.0
1.7,170.0,80.0,28.0,20.0
1.7,170.0,80.0,28.0,25.0
1.7,170.0,80.0,28.0,30.0
1.7,170.0,80.0,28.0,35.0
1.7,170.0,80.0,28.0,40.0
1.7,170.0,80.0,32.0,20.0
1.7,170.0,80.0,32.0,25.0
1.7,170.0,80.0,32.0,30.0
1.7,170.0,80.0,32.0,35.0
1.7,170.0,80.0,32.0,40.0
1.7,170.0,85.0,24.0,20.0
1.7,170.0,85.0,24.0,25.0
1.7,170.0,85.0,24.0,30.0
1.7,170.0,85.0,28.0,20.0
1.7,170.0,85.0,28.0,25.0
1.7,170.0,85.0,28.0,30.0
1.7,170.0,85.0,28.0,35.0
1.7,170.0,85.0,28.0,40.0
1.7,170.0,85.0,32.0,20.0
1.7,170.0,85.0,32.0,25.0
1.7,170.0,85.0,32.0,30.0
1.7,170.0,85.0,32.0,35.0
1.7,170.0,85.0,32.0,40.0
1.7,170.0,90.0,28.0,20.0
1.7,170.0,90.0,28.0,25.0
1.7,170.0,90.0,28.0,30.0
1.7,170.0,90.0,32.0,20.0
1.7,170.0,90.0,32.0,25.0
1.7,170.0,90.0,32.0,30.0
1.7,170.0,95.0,28.0,20.0
1.7,170.0,95.0,28.0,25.0
1.7,170.0,95.0,28.0,30.0
1.7,170.0,95.0,32.0,20.0
1.7,170.0,95.0,32.0,25.0
1.7,170.0,95.0,32.0,30.0
1.7,180.0,70.0,24.0,20.0
1.7,180.0,70.0,24.0,25.0
1.7,180.0,70.0,24.0,30.0
1.7,180.0,70.0,24.0,35.0
1.7,180.0,70.0,24.0,40.0
1.7,180.0,70.0,28.0,20.0
1.7,180.0,70.0,28.0,25.0
1.7,180.0,70.0,28.0,30.0
1.7,180.0,70.0,28.0,35.0
1.7,180.0,70.0,28.0,40.0
1.7,180.0,70.0,32.0,20.0
1.7,180.0,70.0,32.0,25.0
1.7,180.0,70.0,32.0,30.0
1.7,180.0,70.0,32.0,35.0
1.7,180.0,70.0,32.0,40.0
1.7,180.0,75.0,24.0,20.0
1.7,180.0,75.0,24.0,25.0
1.7,180.0,75.0,24.0,30.0
1.7,180.0,75.0,24.0,35.0
1.7,180.0,75.0,24.0,40.0
1.7,180.0,75.0,28.0,20.0
1.7,180.0,75.0,28.0,25.0
1.7,180.0,75.0,28.0,30.0
1.7,180.0,75.0,28.0,35.0
1.7,180.0,75.0,28.0,40.0
1.7,180.0,75.0,32.0,20.0
1.7,180.0,75.0,32.0,25.0
1.7,180.0,75.0,32.0,30.0
1.7,180.0,75.0,32.0,35.0
1.7,180.0,75.0,32.0,40.0
1.7,180.0,80.0,24.0,20.0
1.7,180.0,80.0,24.0,25.0
1.7,180.0,80.0,24.0,30.0
1.7,180.0,80.0,24.0,35.0
1.7,180.0,80.0,24.0,40.0
1.7,180.0,80.0,28.0,20.0
1.7,180.0,80.0,28.0,25.0
1.7,180.0,80.0,28.0,30.0
1.7,180.0,80.0,28.0,35.0
1.7,180.0,80.0,28.0,40.0
1.7,180.0,80.0,32.0,20.0
1.7,180.0,80.0,32.0,25.0
1.7,180.0,80.0,32.0,30.0
1.7,180.0,80.0,32.0,35.0
1.7,180.0,80.0,32.0,40.0
1.7,180.0,85.0,24.0,20.0
1.7,180.0,85.0,24.0,25.0
1.7,180.0,85.0,24.0,30.0
1.7,180.0,85.0,24.0,35.0
1.7,180.0,85.0,24.0,40.0
1.7,180.0,85.0,28.0,20.0
1.7,180.0,85.0,28.0,25.0
1.7,180.0,85.0,28.0,30.0
1.7,180.0,85.0,28.0,35.0
1.7,180.0,85.0,28.0,40.0
1.7,180.0,85.0,32.0,20.0
1.7,180.0,85.0,32.0,25.0
1.7,180.0,85.0,32.0,30.0
1.7,180.0,85.0,32.0,35.0
1.7,180.0,85.0,32.0,40.0
1.7,180.0,90.0,20.0,35.0
1.7,180.0,90.0,20.0,40.0
1.7,180.0,90.0,24.0,35.0
1.7,180.0,90.0,24.0,40.0
1.7,180.0,90.0,28.0,20.0
1.7,180.0,90.0,28.0,25.0
1.7,180.0,90.0,28.0,30.0
1.7,180.0,90.0,28.0,35.0
1.7,180.0,90.0,28.0,40.0
1.7,180.0,90.0,32.0,20.0
1.7,180.0,90.0,32.0,25.0
1.7,180.0,90.0,32.0,30.0
1.7,180.0,95.0,20.0,35.0
1.7,180.0,95.0,20.0,40.0
1.7,180.0,95.0,24.0,35.0
1.7,180.0,95.0,24.0,40.0
1.7,180.0,95.0,28.0,20.0
1.7,180.0,95.0,28.0,25.0
1.7,180.0,95.0,28.0,30.0
1.7,180.0,95.0,28.0,35.0
1.7,180.0,95.0,28.0,40.0
1.7,180.0,95.0,32.0,20.0
1.7,180.0,95.0,32.0,25.0
1.7,180.0,95.0,32.0,30.0
1.7,180.0,100.0,20.0,35.0
1.7,180.0,100.0,20.0,40.0
1.7,180.0,100.0,24.0,35.0
1.7,180.0,100.0,24.0,40.0
1.7,180.0,100.0,28.0,35.0
1.7,180.0,100.0,28.0,40.0
1.7,180.0,105.0,20.0,35.0
1.7,180.0,105.0,20.0,40.0
1.7,180.0,105.0,24.0,35.0
1.7,180.0,105.0,24.0,40.0
1.7,180.0,105.0,28.0,35.0
1.7,180.0,105.0,28.0,40.0
1.7,180.0,110.0,20.0,35.0
1.7,180.0,110.0,20.0,40.0
1.7,180.0,110.0,24.0,35.0
1.7,180.0,110.0,24.0,40.0
1.7,180.0,110.0,28.0,35.0
1.7,180.0,110.0,28.0,40.0
1.7,180.0,115.0,20.0,35.0
1.7,180.0,115.0,20.0,40.0
1.7,180.0,115.0,24.0,35.0
1.7,180.0,115.0,24.0,40.0
1.7,180.0,115.0,28.0,35.0
1.7,180.0,115.0,28.0,40.0
1.7,190.0,70.0,24.0,20.0
1.7,190.0,70.0,24.0,25.0
1.7,190.0,70.0,24.0,30.0
1.7,190.0,70.0,24.0,35.0
1.7,190.0,70.0,24.0,40.0
1.7,190.0,70.0,28.0,20.0
1.7,190.0,70.0,28.0,25.0
1.7,190.0,70.0,28.0,30.0
1.7,190.0,70.0,28.0,35.0
1.7,190.0,70.0,28.0,40.0
1.7,190.0,70.0,32.0,20.0
1.7,190.0,70.0,32.0,25.0
1.7,190.0,70.0,32.0,30.0
1.7,190.0,70.0,32.0,35.0
1.7,190.0,70.0,32.0,40.0
1.7,190.0,75.0,24.0,20.0
1.7,190.0,75.0,24.0,25.0
1.7,190.0,75.0,24.0,30.0
1.7,190.0,75.0,24.0,35.0
1.7,190.0,75.0,24.0,40.0
1.7,190.0,75.0,28.0,20.0
1.7,190.0,75.0,28.0,25.0
1.7,190.0,75.0,28.0,30.0
1.7,190.0,75.0,28.0,35.0
1.7,190.0,75.0,28.0,40.0
1.7,190.0,75.0,32.0,20.0
1.7,190.0,75.0,32.0,25.0
1.7,190.0,75.0,32.0,30.0
1.7,190.0,75.0,32.0,35.0
1.7,190.0,75.0,32.0,40.0
1.7,190.0,80.0,16.0,35.0
1.7,190.0,80.0,16.0,40.0
1.7,190.0,80.0,20.0,35.0
1.7,190.0,80.0,20.0,40.0
1.7,190.0,80.0,24.0,20.0
1.7,190.0,80.0,24.0,25.0
1.7,190.0,80.0,24.0,30.0
1.7,190.0,80.0,24.0,35.0
1.7,190.0,80.0,24.0,40.0
1.7,190.0,80.0,28.0,20.0
1.7,190.0,80.0,28.0,25.0
1.7,190.0,80.0,28.0,30.0
1.7,190.0,80.0,28.0,35.0
1.7,190.0,80.0,28.0,40.0
1.7,190.0,80.0,32.0,20.0
1.7,190.0,80.0,32.0,25.0
1.7,190.0,80.0,32.0,30.0
1.7,190.0,80.0,32.0,35.0
1.7,190.0,80.0,32.0,40.0
1.7,190.0,85.0,16.0,35.0
1.7,190.0,85.0,16.0,40.0
1.7,190.0,85.0,20.0,35.0
1.7,190.0,85.0,20.0,40.0
1.7,190.0,85.0,24.0,20.0
1.7,190.0,85.0,24.0,25.0
1.7,190.0,85.0,24.0,30.0
1.7,190.0,85.0,24.0,35.0
1.7,190.0,85.0,24.0,40.0
1.7,190.0,85.0,28.0,20.0
1.7,190.0,85.0,28.0,25.0
1.7,190.0,85.0,28.0,30.0
1.7,190.0,85.0,28.0,35.0
1.7,190.0,85.0,28.0,40.0
1.7,190.0,85.0,32.0,20.0
1.7,190.0,85.0,32.0,25.0
1.7,190.0,85.0,32.0,30.0
1.7,190.0,85.0,32.0,35.0
1.7,190.0,85.0,32.0,40.0
1.7,190.0,90.0,16.0,35.0
1.7,190.0,90.0,16.0,40.0
1.7,190.0,90.0,20.0,35.0
1.7,190.0,90.0,20.0,40.0
1.7,190.0,90.0,24.0,25.0
1.7,190.0,90.0,24.0,30.0
1.7,190.0,90.0,24.0,35.0
1.7,190.0,90.0,24.0,40.0
1.7,190.0,90.0,28.0,20.0
1.7,190.0,90.0,28.0,25.0
1.7,190.0,90.0,28.0,30.0
1.7,190.0,90.0,28.0,35.0
1.7,190.0,90.0,28.0,40.0
1.7,190.0,90.0,32.0,20.0
1.7,190.0,90.0,32.0,25.0
1.7,190.0,90.0,32.0,30.0
1.7,190.0,90.0,32.0,35.0
1.7,190.0,90.0,32.0,40.0
1.7,190.0,95.0,16.0,35.0
1.7,190.0,95.0,16.0,40.0
1.7,190.0,95.0,20.0,35.0
1.7,190.0,95.0,20.0,40.0
1.7,190.0,95.0,24.0,25.0
1.7,190.0,95.0,24.0,30.0
1.7,190.0,95.0,24.0,35.0
1.7,190.0,95.0,24.0,40.0
1.7,190.0,95.0,28.0,20.0
1.7,190.0,95.0,28.0,25.0
1.7,190.0,95.0,28.0,30.0
1.7,190.0,95.0,28.0,35.0
1.7,190.0,95.0,28.0,40.0
1.7,190.0,95.0,32.0,20.0
1.7,190.0,95.0,32.0,25.0
1.7,190.0,95.0,32.0,30.0
1.7,190.0,95.0,32.0,35.0
1.7,190.0,95.0,32.0,40.0
1.7,190.0,100.0,16.0,35.0
1.7,190.0,100.0,16.0,40.0
1.7,190.0,100.0,20.0,35.0
1.7,190.0,100.0,20.0,40.0
1.7,190.0,100.0,24.0,25.0
1.7,190.0,100.0,24.0,30.0
1.7,190.0,100.0,24.0,35.0
1.7,190.0,100.0,24.0,40.0
1.7,190.0,100.0,28.0,25.0
1.7,190.0,100.0,28.0,30.0
1.7,190.0,100.0,28.0,35.0
1.7,190.0,100.0,28.0,40.0
1.7,190.0,100.0,32.0,25.0
1.7,190.0,100.0,32.0,30.0
1.7,190.0,100.0,32.0,35.0
1.7,190.0,100.0,32.0,40.0
1.7,190.0,105.0,16.0,35.0
1.7,190.0,105.0,16.0,40.0
1.7,190.0,105.0,20.0,35.0
1.7,190.0,105.0,20.0,40.0
1.7,190.0,105.0,24.0,25.0
1.7,190.0,105.0,24.0,30.0
1.7,190.0,105.0,24.0,35.0
1.7,190.0,105.0,24.0,40.0
1.7,190.0,105.0,28.0,25.0
1.7,190.0,105.0,28.0,30.0
1.7,190.0,105.0,28.0,35.0
1.7,190.0,105.0,28.0,40.0
1.7,190.0,105.0,32.0,25.0
1.7,190.0,105.0,32.0,30.0
1.7,190.0,105.0,32.0,35.0
1.7,190.0,105.0,32.0,40.0
1.7,190.0,110.0,20.0,35.0
1.7,190.0,110.0,20.0,40.0
1.7,190.0,110.0,24.0,35.0
1.7,190.0,110.0,24.0,40.0
1.7,190.0,110.0,28.0,35.0
1.7,190.0,110.0,28.0,40.0
1.7,190.0,110.0,32.0,35.0
1.7,190.0,110.0,32.0,40.0
1.7,190.0,115.0,20.0,35.0
1.7,190.0,115.0,20.0,40.0
1.7,190.0,115.0,24.0,35.0
1.7,190.0,115.0,24.0,40.0
1.7,190.0,115.0,28.0,35.0
1.7,190.0,115.0,28.0,40.0
1.7,190.0,115.0,32.0,35.0
1.7,190.0,115.0,32.0,40.0
1.7,190.0,120.0,28.0,35.0
1.7,190.0,120.0,28.0,40.0
1.7,190.0,120.0,32.0,35.0
1.7,190.0,120.0,32.0,40.0
1.7,190.0,125.0,28.0,35.0
1.7,190.0,125.0,28.0,40.0
1.7,190.0,125.0,32.0,35.0
1.7,190.0,125.0,32.0,40.0
1.7,200.0,70.0,24.0,20.0
1.7,200.0,70.0,24.0,25.0
1.7,200.0,70.0,24.0,30.0
1.7,200.0,70.0,24.0,35.0
1.7,200.0,70.0,24.0,40.0
1.7,200.0,70.0,28.0,20.0
1.7,200.0,70.0,28.0,25.0
1.7,200.0,70.0,28.0,30.0
1.7,200.0,70.0,28.0,35.0
1.7,200.0,70.0,28.0,40.0
1.7,200.0,70.0,32.0,20.0
1.7,200.0,70.0,32.0,25.0
1.7,200.0,70.0,32.0,30.0
1.7,200.0,70.0,32.0,35.0
1.7,200.0,70.0,32.0,40.0
1.7,200.0,75.0,24.0,20.0
1.7,200.0,75.0,24.0,25.0
1.7,200.0,75.0,24.0,30.0
1.7,200.0,75.0,24.0,35.0
1.7,200.0,75.0,24.0,40.0
1.7,200.0,75.0,28.0,20.0
1.7,200.0,75.0,28.0,25.0
1.7,200.0,75.0,28.0,30.0
1.7,200.0,75.0,28.0,35.0
1.7,200.0,75.0,28.0,40.0
1.7,200.0,75.0,32.0,20.0
1.7,200.0,75.0,32.0,25.0
1.7,200.0,75.0,32.0,30.0
1.7,200.0,75.0,32.0,35.0
1.7,200.0,75.0,32.0,40.0
1.7,200.0,80.0,16.0,35.0
1.7,200.0,80.0,16.0,40.0
1.7,200.0,80.0,20.0,35.0
1.7,200.0,80.0,20.0,40.0
1.7,200.0,80.0,24.0,20.0
1.7,200.0,80.0,24.0,25.0
1.7,200.0,80.0,24.0,30.0
1.7,200.0,80.0,24.0,35.0
1.7,200.0,80.0,24.0,40.0
1.7,200.0,80.0,28.0,20.0
1.7,200.0,80.0,28.0,25.0
1.7,200.0,80.0,28.0,30.0
1.7,200.0,80.0,28.0,35.0
1.7,200.0,80.0,28.0,40.0
1.7,200.0,80.0,32.0,20.0
1.7,200.0,80.0,32.0,25.0
1.7,200.0,80.0,32.0,30.0
1.7,200.0,80.0,32.0,35.0
1.7,200.0,80.0,32.0,40.0
1.7,200.0,85.0,16.0,35.0
1.7,200.0,85.0,16.0,40.0
1.7,200.0,85.0,20.0,35.0
1.7,200.0,85.0,20.0,40.0
1.7,200.0,85.0,24.0,20.0
1.7,200.0,85.0,24.0,25.0
1.7,200.0,85.0,24.0,30.0
1.7,200.0,85.0,24.0,35.0
1.7,200.0,85.0,24.0,40.0
1.7,200.0,85.0,28.0,20.0
1.7,200.0,85.0,28.0,25.0
1.7,200.0,85.0,28.0,30.0
1.7,200.0,85.0,28.0,35.0
1.7,200.0,85.0,28.0,40.0
1.7,200.0,85.0,32.0,20.0
1.7,200.0,85.0,32.0,25.0
1.7,200.0,85.0,32.0,30.0
1.7,200.0,85.0,32.0,35.0
1.7,200.0,85.0,32.0,40.0
1.7,200.0,90.0,16.0,35.0
1.7,200.0,90.0,16.0,40.0
1.7,200.0,90.0,20.0,35.0
1.7,200.0,90.0,20.0,40.0
1.7,200.0,90.0,24.0,25.0
1.7,200.0,90.0,24.0,30.0
1.7,200.0,90.0,24.0,35.0
1.7,200.0,90.0,24.0,40.0
1.7,200.0,90.0,28.0,20.0
1.7,200.0,90.0,28.0,25.0
1.7,200.0,90.0,28.0,30.0
1.7,200.0,90.0,28.0,35.0
1.7,200.0,90.0,28.0,40.0
1.7,200.0,90.0,32.0,20.0
1.7,200.0,90.0,32.0,25.0
1.7,200.0,90.0,32.0,30.0
1.7,200.0,90.0,32.0,35.0
1.7,200.0,90.0,32.0,40.0
1.7,200.0,95.0,16.0,35.0
1.7,200.0,95.0,16.0,40.0
1.7,200.0,95.0,20.0,35.0
1.7,200.0,95.0,20.0,40.0
1.7,200.0,95.0,24.0,25.0
1.7,200.0,95.0,24.0,30.0
1.7,200.0,95.0,24.0,35.0
1.7,200.0,95.0,24.0,40.0
1.7,200.0,95.0,28.0,20.0
1.7,200.0,95.0,28.0,25.0
1.7,200.0,95.0,28.0,30.0
1.7,200.0,95.0,28.0,35.0
1.7,200.0,95.0,28.0,40.0
1.7,200.0,95.0,32.0,20.0
1.7,200.0,95.0,32.0,25.0
1.7,200.0,95.0,32.0,30.0
1.7,200.0,95.0,32.0,35.0
1.7,200.0,95.0,32.0,40.0
1.7,200.0,100.0,16.0,35.0
1.7,200.0,100.0,16.0,40.0
1.7,200.0,100.0,20.0,35.0
1.7,200.0,100.0,20.0,40.0
1.7,200.0,100.0,24.0,25.0
1.7,200.0,100.0,24.0,30.0
1.7,200.0,100.0,24.0,35.0
1.7,200.0,100.0,24.0,40.0
1.7,200.0,100.0,28.0,20.0
1.7,200.0,100.0,28.0,25.0
1.7,200.0,100.0,28.0,30.0
1.7,200.0,100.0,28.0,35.0
1.7,200.0,100.0,28.0,40.0
1.7,200.0,100.0,32.0,20.0
1.7,200.0,100.0,32.0,25.0
1.7,200.0,100.0,32.0,30.0
1.7,200.0,100.0,32.0,35.0
1.7,200.0,100.0,32.0,40.0
1.7,200.0,105.0,16.0,35.0
1.7,200.0,105.0,16.0,40.0
1.7,200.0,105.0,20.0,35.0
1.7,200.0,105.0,20.0,40.0
1.7,200.0,105.0,24.0,25.0
1.7,200.0,105.0,24.0,30.0
1.7,200.0,105.0,24.0,35.0
1.7,200.0,105.0,24.0,40.0
1.7,200.0,105.0,28.0,20.0
1.7,200.0,105.0,28.0,25.0
1.7,200.0,105.0,28.0,30.0
1.7,200.0,105.0,28.0,35.0
1.7,200.0,105.0,28.0,40.0
1.7,200.0,105.0,32.0,20.0
1.7,200.0,105.0,32.0,25.0
1.7,200.0,105.0,32.0,30.0
1.7,200.0,105.0,32.0,35.0
1.7,200.0,105.0,32.0,40.0
1.7,200.0,110.0,20.0,35.0
1.7,200.0,110.0,20.0,40.0
1.7,200.0,110.0,24.0,35.0
1.7,200.0,110.0,24.0,40.0
1.7,200.0,110.0,28.0,35.0
1.7,200.0,110.0,28.0,40.0
1.7,200.0,110.0,32.0,35.0
1.7,200.0,110.0,32.0,40.0
1.7,200.0,115.0,20.0,35.0
1.7,200.0,115.0,20.0,40.0
1.7,200.0,115.0,24.0,35.0
1.7,200.0,115.0,24.0,40.0
1.7,200.0,115.0,28.0,35.0
1.7,200.0,115.0,28.0,40.0
1.7,200.0,115.0,32.0,35.0
1.7,200.0,115.0,32.0,40.0
1.7,200.0,120.0,28.0,35.0
1.7,200.0,120.0,28.0,40.0
1.7,200.0,120.0,32.0,35.0
1.7,200.0,120.0,32.0,40.0
1.7,200.0,125.0,28.0,35.0
1.7,200.0,125.0,28.0,40.0
1.7,200.0,125.0,32.0,35.0
1.7,200.0,125.0,32.0,40.0
1.7,210.0,70.0,20.0,20.0
1.7,210.0,70.0,20.0,25.0
1.7,210.0,70.0,20.0,30.0
1.7,210.0,70.0,20.0,35.0
1.7,210.0,70.0,20.0,40.0
1.7,210.0,70.0,24.0,20.0
1.7,210.0,70.0,24.0,25.0
1.7,210.0,70.0,24.0,30.0
1.7,210.0,70.0,24.0,35.0
1.7,210.0,70.0,24.0,40.0
1.7,210.0,70.0,28.0,20.0
1.7,210.0,70.0,28.0,25.0
1.7,210.0,70.0,28.0,30.0
1.7,210.0,70.0,28.0,35.0
1.7,210.0,70.0,28.0,40.0
1.7,210.0,70.0,32.0,20.0
1.7,210.0,70.0,32.0,25.0
1.7,210.0,70.0,32.0,30.0
1.7,210.0,70.0,32.0,35.0
1.7,210.0,70.0,32.0,40.0
1.7,210.0,75.0,20.0,20.0
1.7,210.0,75.0,20.0,25.0
1.7,210.0,75.0,20.0,30.0
1.7,210.0,75.0,20.0,35.0
1.7,210.0,75.0,20.0,40.0
1.7,210.0,75.0,24.0,20.0
1.7,210.0,75.0,24.0,25.0
1.7,210.0,75.0,24.0,30.0
1.7,210.0,75.0,24.0,35.0
1.7,210.0,75.0,24.0,40.0
1.7,210.0,75.0,28.0,20.0
1.7,210.0,75.0,28.0,25.0
1.7,210.0,75.0,28.0,30.0
1.7,210.0,75.0,28.0,35.0
1.7,210.0,75.0,28.0,40.0
1.7,210.0,75.0,32.0,20.0
1.7,210.0,75.0,32.0,25.0
1.7,210.0,75.0,32.0,30.0
1.7,210.0,75.0,32.0,35.0
1.7,210.0,75.0,32.0,40.0
1.7,210.0,80.0,16.0,35.0
1.7,210.0,80.0,16.0,40.0
1.7,210.0,80.0,20.0,20.0
1.7,210.0,80.0,20.0,25.0
1.7,210.0,80.0,20.0,30.0
1.7,210.0,80.0,20.0,35.0
1.7,210.0,80.0,20.0,40.0
1.7,210.0,80.0,24.0,20.0
1.7,210.0,80.0,24.0,25.0
1.7,210.0,80.0,24.0,30.0
1.7,210.0,80.0,24.0,35.0
1.7,210.0,80.0,24.0,40.0
1.7,210.0,80.0,28.0,20.0
1.7,210.0,80.0,28.0,25.0
1.7,210.0,80.0,28.0,30.0
1.7,210.0,80.0,28.0,35.0
1.7,210.0,80.0,28.0,40.0
1.7,210.0,80.0,32.0,20.0
1.7,210.0,80.0,32.0,25.0
1.7,210.0,80.0,32.0,30.0
1.7,210.0,80.0,32.0,35.0
1.7,210.0,80.0,32.0,40.0
1.7,210.0,85.0,16.0,35.0
1.7,210.0,85.0,16.0,40.0
1.7,210.0,85.0,20.0,20.0
1.7,210.0,85.0,20.0,25.0
1.7,210.0,85.0,20.0,30.0
1.7,210.0,85.0,20.0,35.0
1.7,210.0,85.0,20.0,40.0
1.7,210.0,85.0,24.0,20.0
1.7,210.0,85.0,24.0,25.0
1.7,210.0,85.0,24.0,30.0
1.7,210.0,85.0,24.0,35.0
1.7,210.0,85.0,24.0,40.0
1.7,210.0,85.0,28.0,20.0
1.7,210.0,85.0,28.0,25.0
1.7,210.0,85.0,28.0,30.0
1.7,210.0,85.0,28.0,35.0
1.7,210.0,85.0,28.0,40.0
1.7,210.0,85.0,32.0,20.0
1.7,210.0,85.0,32.0,25.0
1.7,210.0,85.0,32.0,30.0
1.7,210.0,85.0,32.0,35.0
1.7,210.0,85.0,32.0,40.0
1.7,210.0,90.0,16.0,35.0
1.7,210.0,90.0,16.0,40.0
1.7,210.0,90.0,20.0,35.0
1.7,210.0,90.0,20.0,40.0
1.7,210.0,90.0,24.0,20.0
1.7,210.0,90.0,24.0,25.0
1.7,210.0,90.0,24.0,30.0
1.7,210.0,90.0,24.0,35.0
1.7,210.0,90.0,24.0,40.0
1.7,210.0,90.0,28.0,20.0
1.7,210.0,90.0,28.0,25.0
1.7,210.0,90.0,28.0,30.0
1.7,210.0,90.0,28.0,35.0
1.7,210.0,90.0,28.0,40.0
1.7,210.0,90.0,32.0,20.0
1.7,210.0,90.0,32.0,25.0
1.7,210.0,90.0,32.0,30.0
1.7,210.0,90.0,32.0,35.0
1.7,210.0,90.0,32.0,40.0
1.7,210.0,95.0,16.0,35.0
1.7,210.0,95.0,16.0,40.0
1.7,210.0,95.0,20.0,35.0
1.7,210.0,95.0,20.0,40.0
1.7,210.0,95.0,24.0,20.0
1.7,210.0,95.0,24.0,25.0
1.7,210.0,95.0,24.0,30.0
1.7,210.0,95.0,24.0,35.0
1.7,210.0,95.0,24.0,40.0
1.7,210.0,95.0,28.0,20.0
1.7,210.0,95.0,28.0,25.0
1.7,210.0,95.0,28.0,30.0
1.7,210.0,95.0,28.0,35.0
1.7,210.0,95.0,28.0,40.0
1.7,210.0,95.0,32.0,20.0
1.7,210.0,95.0,32.0,25.0
1.7,210.0,95.0,32.0,30.0
1.7,210.0,95.0,32.0,35.0
1.7,210.0,95.0,32.0,40.0
1.7,210.0,100.0,16.0,35.0
1.7,210.0,100.0,16.0,40.0
1.7,210.0,100.0,20.0,35.0
1.7,210.0,100.0,20.0,40.0
1.7,210.0,100.0,24.0,25.0
1.7,210.0,100.0,24.0,30.0
1.7,210.0,100.0,24.0,35.0
1.7,210.0,100.0,24.0,40.0
1.7,210.0,100.0,28.0,20.0
1.7,210.0,100.0,28.0,25.0
1.7,210.0,100.0,28.0,30.0
1.7,210.0,100.0,28.0,35.0
1.7,210.0,100.0,28.0,40.0
1.7,210.0,100.0,32.0,20.0
1.7,210.0,100.0,32.0,25.0
1.7,210.0,100.0,32.0,30.0
1.7,210.0,100.0,32.0,35.0
1.7,210.0,100.0,32.0,40.0
1.7,210.0,105.0,16.0,35.0
1.7,210.0,105.0,16.0,40.0
1.7,210.0,105.0,20.0,35.0
1.7,210.0,105.0,20.0,40.0
1.7,210.0,105.0,24.0,25.0
1.7,210.0,105.0,24.0,30.0
1.7,210.0,105.0,24.0,35.0
1.7,210.0,105.0,24.0,40.0
1.7,210.0,105.0,28.0,20.0
1.7,210.0,105.0,28.0,25.0
1.7,210.0,105.0,28.0,30.0
1.7,210.0,105.0,28.0,35.0
1.7,210.0,105.0,28.0,40.0
1.7,210.0,105.0,32.0,20.0
1.7,210.0,105.0,32.0,25.0
1.7,210.0,105.0,32.0,30.0
1.7,210.0,105.0,32.0,35.0
1.7,210.0,105.0,32.0,40.0
1.7,210.0,110.0,20.0,35.0
1.7,210.0,110.0,20.0,40.0
1.7,210.0,110.0,24.0,35.0
1.7,210.0,110.0,24.0,40.0
1.7,210.0,110.0,28.0,25.0
1.7,210.0,110.0,28.0,30.0
1.7,210.0,110.0,28.0,35.0
1.7,210.0,110.0,28.0,40.0
1.7,210.0,110.0,32.0,25.0
1.7,210.0,110.0,32.0,30.0
1.7,210.0,110.0,32.0,35.0
