rank,freq,hip_phi,leg_amp,hip_amp,hip_off,mu,net_fwd,slip_ratio,ds_move_frac,ss_move_frac,single_frac,clear_L,clear_R,n_steps,cadence,straightness,torso_roll_rms_deg,torso_sat_frac,survived,valid
11,1.88,250.0,115.0,16.0,10.0,0.1,0.0171,1.32732,0.0234,0.8589,0.874,0.0268,0.0191,49,3.769,0.091,9.273,0.0,1,1
11,1.88,250.0,115.0,16.0,10.0,0.3,0.0263,0.13965,0.0052,0.9849,0.981,0.0329,0.0237,49,3.769,0.467,2.671,0.0,1,1
11,1.88,250.0,115.0,16.0,10.0,0.5,0.0714,0.08326,0.0105,0.9895,0.982,0.0321,0.0281,48,3.692,0.531,2.426,0.0,1,1
11,1.88,250.0,115.0,16.0,10.0,0.7,0.1091,0.0886,0.0158,0.9842,0.978,0.0316,0.0282,49,3.769,0.5,11.383,0.0,1,1
12,1.35,230.0,85.0,16.0,10.0,0.1,0.0011,9.02766,0.4799,0.4833,0.501,nan,0.0034,6,0.462,0.036,9.535,0.0,1,0
12,1.35,230.0,85.0,16.0,10.0,0.3,0.0705,0.17329,0.0261,0.9725,0.972,0.0205,0.016,38,2.923,0.509,6.442,0.0,1,1
12,1.35,230.0,85.0,16.0,10.0,0.5,0.0761,0.1193,0.0369,0.9631,0.962,0.0203,0.019,35,2.692,0.479,6.537,0.0,1,1
12,1.35,230.0,85.0,16.0,10.0,0.7,0.076,0.1112,0.0441,0.9559,0.952,0.0204,0.0186,35,2.692,0.498,6.646,0.0,1,1
13,1.7,280.0,125.0,16.0,10.0,0.1,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
13,1.7,280.0,125.0,16.0,10.0,0.3,0.0798,0.21402,0.0053,0.9708,0.967,0.0392,0.0354,46,3.538,0.457,15.693,0.0,1,1
13,1.7,280.0,125.0,16.0,10.0,0.5,0.0757,0.09635,0.0055,0.9924,0.991,0.0413,0.0397,44,3.385,0.457,16.891,0.0,1,1
13,1.7,280.0,125.0,16.0,10.0,0.7,0.0805,0.09656,0.0081,0.9919,0.991,0.0413,0.0397,44,3.385,0.464,16.626,0.0,1,1
14,1.69,300.0,115.0,20.0,10.0,0.1,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
14,1.69,300.0,115.0,20.0,10.0,0.3,0.0956,0.25909,0.0044,0.956,0.952,0.0356,0.0349,48,3.692,0.411,15.696,0.0,1,1
14,1.69,300.0,115.0,20.0,10.0,0.5,0.0895,0.11927,0.0032,0.9963,0.996,0.0398,0.042,43,3.308,0.476,16.009,0.0,1,1
14,1.69,300.0,115.0,20.0,10.0,0.7,0.0806,0.11305,0.004,0.996,0.996,0.0413,0.0417,44,3.385,0.46,14.909,0.0,1,1
15,1.88,260.0,115.0,16.0,10.0,0.1,-0.0127,1.18473,0.0231,0.8696,0.884,0.0303,0.0203,49,3.769,0.068,8.809,0.0,1,1
15,1.88,260.0,115.0,16.0,10.0,0.3,-0.0334,0.14224,0.0046,0.984,0.981,0.034,0.0269,48,3.692,0.443,4.952,0.0,1,1
15,1.88,260.0,115.0,16.0,10.0,0.5,-0.0367,0.0733,0.0091,0.9907,0.987,0.0338,0.0301,48,3.692,0.496,4.076,0.0,1,1
15,1.88,260.0,115.0,16.0,10.0,0.7,0.0895,0.08708,0.0111,0.9889,0.984,0.0331,0.0298,49,3.769,0.485,12.009,0.0,1,1
16,1.68,300.0,115.0,20.0,10.0,0.1,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
16,1.68,300.0,115.0,20.0,10.0,0.3,0.0491,0.27879,0.0023,0.9637,0.957,0.0312,0.0357,51,3.923,0.383,14.38,0.0,1,1
16,1.68,300.0,115.0,20.0,10.0,0.5,0.0784,0.11173,0.0025,0.9972,0.997,0.0407,0.0425,43,3.308,0.487,12.582,0.0,1,1
16,1.68,300.0,115.0,20.0,10.0,0.7,0.0869,0.11383,0.0045,0.9955,0.996,0.0409,0.0426,43,3.308,0.49,14.397,0.0,1,1
17,1.85,240.0,115.0,16.0,10.0,0.1,0.004,1.37854,0.0278,0.8582,0.876,0.0248,0.0186,48,3.692,0.031,8.966,0.0,1,1
17,1.85,240.0,115.0,16.0,10.0,0.3,0.0868,0.16005,0.0093,0.9856,0.979,0.0311,0.024,48,3.692,0.515,3.896,0.0,1,1
17,1.85,240.0,115.0,16.0,10.0,0.5,0.0859,0.09817,0.0149,0.9851,0.975,0.0308,0.0271,48,3.692,0.512,3.283,0.0,1,1
17,1.85,240.0,115.0,16.0,10.0,0.7,0.0788,0.09852,0.0194,0.9806,0.965,0.0306,0.0271,48,3.692,0.51,2.918,0.0,1,1
18,1.34,230.0,85.0,16.0,10.0,0.1,0.0003,11.30762,0.4799,0.4843,0.5,nan,0.0036,5,0.385,0.01,9.556,0.0,1,0
18,1.34,230.0,85.0,16.0,10.0,0.3,0.0692,0.18345,0.0256,0.9726,0.972,0.0207,0.0154,38,2.923,0.449,6.629,0.0,1,1
18,1.34,230.0,85.0,16.0,10.0,0.5,0.0779,0.12229,0.0374,0.9626,0.961,0.0205,0.019,34,2.615,0.484,6.659,0.0,1,1
18,1.34,230.0,85.0,16.0,10.0,0.7,0.0842,0.11642,0.0432,0.9568,0.953,0.0202,0.0192,34,2.615,0.511,6.733,0.0,1,1
19,1.67,300.0,115.0,20.0,10.0,0.1,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
19,1.67,300.0,115.0,20.0,10.0,0.3,0.1022,0.26118,0.004,0.959,0.953,0.037,0.0375,46,3.538,0.419,14.726,0.0,1,1
19,1.67,300.0,115.0,20.0,10.0,0.5,0.057,0.13666,0.0131,0.9614,0.977,0.0431,0.0483,20,3.002,0.312,14.978,0.003,0,0
19,1.67,300.0,115.0,20.0,10.0,0.7,0.0901,0.10715,0.0037,0.9963,0.996,0.0409,0.0432,43,3.308,0.483,12.95,0.0,1,1
20,1.93,250.0,115.0,12.0,10.0,0.1,-0.0016,0.81386,0.0214,0.8967,0.911,0.0266,0.0228,50,3.846,0.011,6.199,0.0,1,1
20,1.93,250.0,115.0,12.0,10.0,0.3,0.0694,0.12042,0.0057,0.9943,0.993,0.0317,0.0296,50,3.846,0.517,2.46,0.0,1,1
20,1.93,250.0,115.0,12.0,10.0,0.5,0.0824,0.09673,0.0102,0.9898,0.987,0.0318,0.0294,50,3.846,0.515,2.416,0.0,1,1
20,1.93,250.0,115.0,12.0,10.0,0.7,0.0688,0.09887,0.0148,0.9852,0.98,0.0321,0.0291,50,3.846,0.502,2.381,0.0,1,1
