rank,freq,hip_phi,leg_amp,hip_amp,hip_off,mu,net_fwd,slip_ratio,ds_move_frac,ss_move_frac,single_frac,clear_L,clear_R,n_steps,cadence,straightness,torso_roll_rms_deg,torso_sat_frac,survived,valid
7,1.2,230.0,85.0,20.0,10.0,0.5,0.0994,0.09443,0.0285,0.9715,0.973,0.0238,0.0226,31,2.385,0.538,8.681,0.0,1,1
7,1.2,230.0,85.0,20.0,10.0,0.7,0.0222,0.08954,0.0325,0.9675,0.968,0.0238,0.0221,31,2.385,0.509,8.672,0.0,1,1
8,1.21,230.0,85.0,20.0,10.0,0.1,-0.0139,2.35769,0.4567,0.5142,0.466,0.0039,0.0035,11,0.846,0.154,8.348,0.0,1,1
8,1.21,230.0,85.0,20.0,10.0,0.3,-0.0023,0.30423,0.0161,0.9599,0.957,0.0171,0.0124,48,3.692,0.416,9.148,0.0,1,1
8,1.21,230.0,85.0,20.0,10.0,0.5,0.1045,0.09331,0.0274,0.9726,0.973,0.0239,0.0214,31,2.385,0.549,8.593,0.0,1,1
8,1.21,230.0,85.0,20.0,10.0,0.7,0.042,0.09063,0.0331,0.9669,0.967,0.0236,0.0213,31,2.385,0.535,8.543,0.0,1,1
9,1.93,250.0,105.0,16.0,10.0,0.1,-0.0038,1.33471,0.028,0.8635,0.882,0.0225,0.015,51,3.923,0.085,8.557,0.0,1,1
9,1.93,250.0,105.0,16.0,10.0,0.3,0.0851,0.14882,0.0087,0.9857,0.98,0.0276,0.0202,51,3.923,0.502,8.192,0.0,1,1
9,1.93,250.0,105.0,16.0,10.0,0.5,0.0648,0.08164,0.0128,0.9872,0.98,0.0266,0.0237,50,3.846,0.496,3.802,0.0,1,1
9,1.93,250.0,105.0,16.0,10.0,0.7,0.0759,0.08509,0.018,0.982,0.97,0.0268,0.0238,50,3.846,0.513,5.994,0.0,1,1
10,1.22,220.0,85.0,20.0,10.0,0.1,-0.0023,3.4992,0.6309,0.3559,0.358,0.0042,0.0055,31,2.385,0.054,7.459,0.0,1,1
10,1.22,220.0,85.0,20.0,10.0,0.3,-0.0072,0.28721,0.0211,0.9601,0.956,0.0218,0.0105,47,3.615,0.304,8.938,0.0,1,1
10,1.22,220.0,85.0,20.0,10.0,0.5,0.1004,0.10691,0.0372,0.9628,0.962,0.0214,0.0217,31,2.385,0.508,8.426,0.0,1,1
10,1.22,220.0,85.0,20.0,10.0,0.7,0.1069,0.10183,0.0454,0.9546,0.952,0.0214,0.0213,31,2.385,0.514,8.272,0.0,1,1
11,1.86,240.0,125.0,20.0,10.0,0.1,-0.0011,1.64557,0.0294,0.7609,0.791,0.0277,0.0172,52,4.0,0.039,12.831,0.0,1,1
11,1.86,240.0,125.0,20.0,10.0,0.3,-0.0155,0.2361,0.0049,0.9511,0.947,0.0298,0.0219,54,4.154,0.13,4.167,0.0,1,1
11,1.86,240.0,125.0,20.0,10.0,0.5,0.1416,0.10256,0.015,0.9782,0.969,0.0355,0.0298,48,3.692,0.509,10.304,0.0,1,1
11,1.86,240.0,125.0,20.0,10.0,0.7,0.1495,0.0887,0.0179,0.9734,0.964,0.0364,0.03,48,3.692,0.502,11.385,0.0,1,1
12,1.2,220.0,85.0,20.0,10.0,0.1,0.0,3.50736,0.6477,0.3418,0.349,0.0042,0.0052,32,2.462,0.019,7.23,0.0,1,1
12,1.2,220.0,85.0,20.0,10.0,0.3,-0.0234,0.31557,0.0212,0.9541,0.949,0.0189,0.0113,48,3.692,0.278,9.658,0.0,1,1
12,1.2,220.0,85.0,20.0,10.0,0.5,0.096,0.10684,0.0357,0.9643,0.965,0.0221,0.0217,31,2.385,0.485,8.905,0.0,1,1
12,1.2,220.0,85.0,20.0,10.0,0.7,0.1081,0.09945,0.0443,0.9557,0.954,0.0217,0.0218,31,2.385,0.511,8.697,0.0,1,1
13,1.7,280.0,115.0,20.0,10.0,0.1,-0.0245,1.28086,0.0444,0.6712,0.697,0.0251,0.0184,13,4.248,0.279,20.214,0.008,0,0
13,1.7,280.0,115.0,20.0,10.0,0.3,0.0739,0.26726,0.0057,0.9446,0.935,0.0323,0.0299,48,3.692,0.443,15.655,0.0,1,1
13,1.7,280.0,115.0,20.0,10.0,0.5,0.1055,0.09591,0.0057,0.993,0.992,0.0372,0.0362,44,3.385,0.501,13.381,0.0,1,1
13,1.7,280.0,115.0,20.0,10.0,0.7,0.1079,0.0902,0.0076,0.9924,0.992,0.0388,0.0357,44,3.385,0.503,12.011,0.0,1,1
14,1.84,270.0,105.0,16.0,10.0,0.1,-0.0157,1.30426,0.0229,0.8459,0.86,0.0261,0.0177,48,3.692,0.068,10.905,0.0,1,1
14,1.84,270.0,105.0,16.0,10.0,0.3,-0.0192,0.20497,0.0053,0.9796,0.976,0.0282,0.026,48,3.692,0.46,9.73,0.0,1,1
14,1.84,270.0,105.0,16.0,10.0,0.5,0.0563,0.08743,0.0088,0.9912,0.99,0.0291,0.0303,47,3.615,0.467,9.545,0.0,1,1
14,1.84,270.0,105.0,16.0,10.0,0.7,0.0917,0.08326,0.0112,0.9888,0.987,0.0294,0.0289,47,3.615,0.509,8.54,0.0,1,1
15,1.83,270.0,105.0,16.0,10.0,0.1,-0.0424,1.29123,0.023,0.8124,0.836,0.0241,0.0171,48,3.692,0.204,12.544,0.0,1,1
15,1.83,270.0,105.0,16.0,10.0,0.3,0.0042,0.17156,0.0058,0.9879,0.985,0.0294,0.0284,47,3.615,0.425,9.029,0.0,1,1
15,1.83,270.0,105.0,16.0,10.0,0.5,0.0853,0.09041,0.0087,0.9908,0.989,0.0296,0.0292,47,3.615,0.511,9.328,0.0,1,1
15,1.83,270.0,105.0,16.0,10.0,0.7,0.0858,0.08288,0.0113,0.9887,0.987,0.0295,0.0295,47,3.615,0.516,8.188,0.0,1,1
16,1.96,240.0,105.0,16.0,10.0,0.1,-0.0032,1.39389,0.0346,0.8585,0.882,0.0204,0.0144,51,3.923,0.018,8.549,0.0,1,1
16,1.96,240.0,105.0,16.0,10.0,0.3,0.0831,0.14882,0.0102,0.9849,0.975,0.0249,0.0184,52,4.0,0.513,2.558,0.0,1,1
16,1.96,240.0,105.0,16.0,10.0,0.5,0.0984,0.09534,0.0173,0.9827,0.97,0.0245,0.0221,51,3.923,0.496,3.322,0.0,1,1
16,1.96,240.0,105.0,16.0,10.0,0.7,0.0822,0.09833,0.0206,0.9794,0.956,0.0243,0.0219,51,3.923,0.509,2.385,0.0,1,1
17,1.81,280.0,105.0,16.0,10.0,0.1,-0.0125,1.1872,0.0189,0.8265,0.836,0.0275,0.0194,46,3.538,0.088,12.811,0.0,1,1
17,1.81,280.0,105.0,16.0,10.0,0.3,0.0743,0.16991,0.0045,0.9882,0.986,0.0306,0.0297,46,3.538,0.498,10.161,0.0,1,1
17,1.81,280.0,105.0,16.0,10.0,0.5,0.0797,0.09196,0.0069,0.9931,0.993,0.031,0.0317,46,3.538,0.511,8.663,0.0,1,1
17,1.81,280.0,105.0,16.0,10.0,0.7,0.0849,0.09314,0.0101,0.9899,0.99,0.0322,0.0316,46,3.538,0.495,10.598,0.0,1,1
18,1.52,260.0,125.0,12.0,10.0,0.1,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
18,1.52,260.0,125.0,12.0,10.0,0.3,0.0509,0.14778,0.0037,0.9961,0.997,0.0413,0.0383,39,3.0,0.522,12.994,0.0,1,1
18,1.52,260.0,125.0,12.0,10.0,0.5,0.0678,0.10924,0.0072,0.9928,0.994,0.0402,0.0387,39,3.0,0.517,11.021,0.0,1,1
18,1.52,260.0,125.0,12.0,10.0,0.7,0.0561,0.10227,0.0121,0.9879,0.99,0.0415,0.0376,39,3.0,0.504,11.923,0.0,1,1
19,1.91,250.0,105.0,16.0,10.0,0.1,-0.0082,1.30234,0.0279,0.8693,0.886,0.0231,0.0152,50,3.846,0.04,8.555,0.0,1,1
19,1.91,250.0,105.0,16.0,10.0,0.3,0.0902,0.15369,0.0094,0.9858,0.981,0.0273,0.0204,50,3.846,0.513,7.709,0.0,1,1
19,1.91,250.0,105.0,16.0,10.0,0.5,0.0591,0.08363,0.0139,0.9861,0.979,0.0269,0.0238,49,3.769,0.5,3.878,0.0,1,1
19,1.91,250.0,105.0,16.0,10.0,0.7,0.0469,0.08272,0.0175,0.9825,0.972,0.027,0.0238,49,3.769,0.481,4.281,0.0,1,1
20,1.53,270.0,125.0,12.0,10.0,0.1,-0.0856,1.11677,0.0102,0.7688,0.786,0.0321,0.0307,23,3.116,0.397,19.26,0.001,0,0
20,1.53,270.0,125.0,12.0,10.0,0.3,0.059,0.18921,0.0043,0.9907,0.986,0.0398,0.0379,40,3.077,0.493,15.022,0.0,1,1
20,1.53,270.0,125.0,12.0,10.0,0.5,0.0702,0.10294,0.0056,0.9943,0.995,0.0422,0.0395,40,3.077,0.448,13.215,0.0,1,1
20,1.53,270.0,125.0,12.0,10.0,0.7,0.0648,0.10056,0.0088,0.9912,0.993,0.043,0.0386,39,3.0,0.449,11.457,0.0,1,1
