rank,freq,hip_phi,leg_amp,hip_amp,hip_off,mu,net_fwd,slip_ratio,ds_move_frac,ss_move_frac,single_frac,clear_L,clear_R,n_steps,cadence,straightness,torso_roll_rms_deg,torso_sat_frac,survived,valid
7,1.95,270.0,125.0,24.0,40.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
8,1.93,280.0,125.0,24.0,40.0,0.1,0.1709,1.47652,0.6697,0.3241,0.327,0.0068,0.0162,68,5.231,0.502,4.843,0.0,1,1
8,1.93,280.0,125.0,24.0,40.0,0.3,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
8,1.93,280.0,125.0,24.0,40.0,0.5,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
8,1.93,280.0,125.0,24.0,40.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
9,1.92,280.0,125.0,24.0,40.0,0.1,0.1693,1.47183,0.6745,0.3196,0.321,0.0066,0.0164,71,5.462,0.499,4.81,0.0,1,1
9,1.92,280.0,125.0,24.0,40.0,0.3,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
9,1.92,280.0,125.0,24.0,40.0,0.5,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
9,1.92,280.0,125.0,24.0,40.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
10,1.93,270.0,125.0,24.0,40.0,0.1,0.1681,1.47735,0.6449,0.342,0.343,0.005,0.0163,63,4.846,0.505,4.545,0.0,1,1
10,1.93,270.0,125.0,24.0,40.0,0.3,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
10,1.93,270.0,125.0,24.0,40.0,0.5,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
10,1.93,270.0,125.0,24.0,40.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
11,1.96,270.0,125.0,24.0,40.0,0.1,0.1718,1.45008,0.6355,0.3522,0.355,0.0047,0.016,64,4.923,0.506,4.592,0.0,1,1
11,1.96,270.0,125.0,24.0,40.0,0.3,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
11,1.96,270.0,125.0,24.0,40.0,0.5,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
11,1.96,270.0,125.0,24.0,40.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
12,1.91,280.0,125.0,24.0,40.0,0.1,0.1701,1.47396,0.6837,0.3112,0.313,0.0064,0.0162,72,5.538,0.501,4.798,0.0,1,1
12,1.91,280.0,125.0,24.0,40.0,0.3,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
12,1.91,280.0,125.0,24.0,40.0,0.5,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
12,1.91,280.0,125.0,24.0,40.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
13,1.96,260.0,125.0,28.0,30.0,0.1,0.1682,1.67255,0.6114,0.3713,0.376,0.0051,0.0118,51,3.923,0.522,3.691,0.0,1,1
13,1.96,260.0,125.0,28.0,30.0,0.3,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
13,1.96,260.0,125.0,28.0,30.0,0.5,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
13,1.96,260.0,125.0,28.0,30.0,0.7,0.3516,0.24994,0.0278,0.6898,0.762,0.1142,0.0577,3,3.529,1.831,69.912,0.602,0,0
14,1.94,270.0,125.0,24.0,40.0,0.1,0.1699,1.48971,0.6451,0.341,0.344,0.0048,0.0159,62,4.769,0.516,4.567,0.0,1,1
14,1.94,270.0,125.0,24.0,40.0,0.3,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
14,1.94,270.0,125.0,24.0,40.0,0.5,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
14,1.94,270.0,125.0,24.0,40.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
15,1.96,260.0,125.0,20.0,40.0,0.1,0.1696,1.37924,0.6379,0.3395,0.32,0.0066,0.0068,64,4.923,0.507,4.17,0.0,1,1
15,1.96,260.0,125.0,20.0,40.0,0.3,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
15,1.96,260.0,125.0,20.0,40.0,0.5,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
15,1.96,260.0,125.0,20.0,40.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
16,1.97,260.0,125.0,20.0,40.0,0.1,0.1696,1.37145,0.6373,0.3393,0.322,0.0066,0.0066,65,5.0,0.501,4.174,0.0,1,1
16,1.97,260.0,125.0,20.0,40.0,0.3,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
16,1.97,260.0,125.0,20.0,40.0,0.5,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
16,1.97,260.0,125.0,20.0,40.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
17,1.95,260.0,125.0,20.0,40.0,0.1,0.1701,1.40275,0.6525,0.3273,0.309,0.0066,0.0069,63,4.846,0.518,4.142,0.0,1,1
17,1.95,260.0,125.0,20.0,40.0,0.3,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
17,1.95,260.0,125.0,20.0,40.0,0.5,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
17,1.95,260.0,125.0,20.0,40.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
18,1.98,260.0,125.0,20.0,40.0,0.1,0.1692,1.40209,0.6306,0.3439,0.325,0.0066,0.0069,64,4.923,0.511,4.193,0.0,1,1
18,1.98,260.0,125.0,20.0,40.0,0.3,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
18,1.98,260.0,125.0,20.0,40.0,0.5,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
18,1.98,260.0,125.0,20.0,40.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
19,1.92,270.0,125.0,24.0,40.0,0.1,0.1676,1.46959,0.6438,0.3419,0.34,0.0046,0.0164,63,4.846,0.503,4.507,0.0,1,1
19,1.92,270.0,125.0,24.0,40.0,0.3,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
19,1.92,270.0,125.0,24.0,40.0,0.5,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
19,1.92,270.0,125.0,24.0,40.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
20,1.96,270.0,125.0,28.0,30.0,0.1,0.1669,1.78273,0.5717,0.402,0.394,0.0099,0.0053,51,3.923,0.521,4.323,0.0,1,1
20,1.96,270.0,125.0,28.0,30.0,0.3,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
20,1.96,270.0,125.0,28.0,30.0,0.5,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
20,1.96,270.0,125.0,28.0,30.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
