rank,freq,hip_phi,leg_amp,hip_amp,hip_off,mu,net_fwd,slip_ratio,ds_move_frac,ss_move_frac,single_frac,clear_L,clear_R,n_steps,cadence,straightness,torso_roll_rms_deg,torso_sat_frac,survived,valid
1,1.94,260.0,105.0,28.0,10.0,0.1,-0.0106,12.64291,0.6485,0.3428,0.348,0.0104,0.0119,50,3.846,0.43,1.985,0.0,1,1
1,1.94,260.0,105.0,28.0,10.0,0.3,0.2577,0.55191,0.2952,0.621,0.592,0.0077,0.014,50,3.846,0.527,2.209,0.0,1,1
1,1.94,260.0,105.0,28.0,10.0,0.5,-0.017,0.24345,0.1259,0.7533,0.756,0.0248,0.0305,54,4.154,0.109,3.074,0.0,1,1
1,1.94,260.0,105.0,28.0,10.0,0.7,0.1508,0.08957,0.008,0.9895,0.992,0.0465,0.0424,50,3.846,0.519,2.282,0.0,1,1
2,1.7,270.0,85.0,28.0,10.0,0.1,0.0394,3.52155,0.6953,0.2896,0.269,0.0117,0.0126,44,3.385,0.515,1.482,0.0,1,0
2,1.7,270.0,85.0,28.0,10.0,0.3,0.158,0.51313,0.2761,0.6533,0.609,0.0111,0.0107,48,3.692,0.525,2.236,0.0,1,1
2,1.7,270.0,85.0,28.0,10.0,0.5,0.1015,0.4273,0.1746,0.7664,0.758,0.0108,0.0082,88,6.769,0.452,2.263,0.0,1,1
2,1.7,270.0,85.0,28.0,10.0,0.7,0.1118,0.08602,0.0056,0.9944,0.996,0.0511,0.0459,44,3.385,0.527,2.896,0.0,1,1
3,1.73,280.0,105.0,28.0,10.0,0.1,0.063,3.39077,0.7,0.2864,0.266,0.0093,0.0108,45,3.462,0.494,2.005,0.0,1,0
3,1.73,280.0,105.0,28.0,10.0,0.3,-0.0542,0.29595,0.1527,0.6726,0.658,0.0118,0.0178,79,6.077,0.325,2.937,0.0,1,1
3,1.73,280.0,105.0,28.0,10.0,0.5,0.0218,0.20982,0.0801,0.7978,0.806,0.0283,0.0425,52,4.0,0.04,3.407,0.0,1,1
3,1.73,280.0,105.0,28.0,10.0,0.7,0.1312,0.10521,0.0051,0.9949,0.997,0.057,0.0545,44,3.385,0.535,3.08,0.0,1,1
4,1.55,300.0,85.0,28.0,10.0,0.1,0.0663,2.62889,0.7049,0.2881,0.233,0.009,0.0137,40,3.077,0.527,1.648,0.0,1,0
4,1.55,300.0,85.0,28.0,10.0,0.3,0.1427,0.55969,0.2679,0.6578,0.61,0.0064,0.0087,80,6.154,0.488,2.532,0.0,1,1
4,1.55,300.0,85.0,28.0,10.0,0.5,0.1096,0.37762,0.161,0.7454,0.726,0.0092,0.0112,80,6.154,0.448,2.757,0.0,1,1
4,1.55,300.0,85.0,28.0,10.0,0.7,0.101,0.09475,0.002,0.9917,0.995,0.0417,0.033,59,4.538,0.518,3.239,0.0,1,1
5,1.89,240.0,125.0,16.0,20.0,0.1,0.0009,11.3663,0.6748,0.321,0.286,0.0051,0.0037,49,3.769,0.42,2.591,0.0,1,0
5,1.89,240.0,125.0,16.0,20.0,0.3,-0.0018,5.15351,0.3451,0.6072,0.58,0.0032,0.0036,36,2.769,0.637,2.539,0.0,1,1
5,1.89,240.0,125.0,16.0,20.0,0.5,0.0369,0.64397,0.0481,0.8415,0.825,0.0252,0.0213,55,4.231,0.18,3.106,0.0,1,1
5,1.89,240.0,125.0,16.0,20.0,0.7,0.1266,0.12358,0.0077,0.9798,0.987,0.0454,0.0529,48,3.692,0.519,2.811,0.0,1,1
6,1.87,240.0,125.0,16.0,20.0,0.1,0.0029,11.31492,0.6814,0.315,0.282,0.0054,0.0037,49,3.769,0.383,2.554,0.0,1,0
6,1.87,240.0,125.0,16.0,20.0,0.3,0.0036,4.35442,0.3588,0.5978,0.571,0.0035,0.0035,37,2.846,0.493,2.503,0.0,1,1
6,1.87,240.0,125.0,16.0,20.0,0.5,0.0339,0.63325,0.0417,0.8492,0.825,0.0253,0.0224,61,4.692,0.164,3.159,0.0,1,1
6,1.87,240.0,125.0,16.0,20.0,0.7,0.1455,0.13232,0.001,0.9861,0.992,0.0467,0.0529,48,3.692,0.519,3.056,0.0,1,1
7,1.69,280.0,85.0,28.0,10.0,0.1,0.0448,3.61608,0.7177,0.2694,0.241,0.0103,0.0133,43,3.308,0.533,1.578,0.0,1,0
7,1.69,280.0,85.0,28.0,10.0,0.3,0.1618,0.54286,0.2583,0.6681,0.629,0.0106,0.0082,57,4.385,0.514,2.398,0.0,1,1
7,1.69,280.0,85.0,28.0,10.0,0.5,0.1063,0.41922,0.1796,0.74,0.742,0.0078,0.0089,88,6.769,0.448,2.463,0.0,1,1
7,1.69,280.0,85.0,28.0,10.0,0.7,0.0711,0.10329,0.0043,0.9938,0.995,0.0536,0.0451,44,3.385,0.536,3.077,0.0,1,1
8,1.75,280.0,105.0,28.0,10.0,0.1,0.0595,3.49762,0.6969,0.2891,0.272,0.0094,0.011,45,3.462,0.486,2.032,0.0,1,0
8,1.75,280.0,105.0,28.0,10.0,0.3,-0.0798,0.29535,0.1475,0.6767,0.665,0.0134,0.0172,77,5.923,0.249,2.958,0.0,1,1
8,1.75,280.0,105.0,28.0,10.0,0.5,0.1,0.21175,0.0541,0.805,0.827,0.0314,0.0412,25,3.998,0.455,3.611,0.007,0,0
8,1.75,280.0,105.0,28.0,10.0,0.7,0.139,0.11194,0.0051,0.9888,0.988,0.0574,0.0483,47,3.615,0.482,3.133,0.0,1,1
9,1.6,290.0,95.0,28.0,10.0,0.1,0.0778,2.66121,0.7201,0.2697,0.234,0.0092,0.0122,42,3.231,0.514,1.795,0.0,1,0
9,1.6,290.0,95.0,28.0,10.0,0.3,0.0452,0.38616,0.2004,0.676,0.639,0.0133,0.017,65,5.0,0.324,2.831,0.0,1,1
9,1.6,290.0,95.0,28.0,10.0,0.5,0.059,0.22484,0.1255,0.7965,0.804,0.0211,0.0272,55,4.231,0.381,3.163,0.0,1,1
9,1.6,290.0,95.0,28.0,10.0,0.7,0.1261,0.10215,0.0036,0.995,0.997,0.0586,0.0415,46,3.538,0.527,3.201,0.0,1,1
10,1.61,290.0,85.0,28.0,10.0,0.1,0.0575,2.95962,0.698,0.2943,0.249,0.0094,0.0135,43,3.308,0.509,1.617,0.0,1,0
10,1.61,290.0,85.0,28.0,10.0,0.3,0.1513,0.56192,0.26,0.669,0.63,0.0064,0.0077,79,6.077,0.503,2.469,0.0,1,1
10,1.61,290.0,85.0,28.0,10.0,0.5,0.1136,0.36583,0.1749,0.7218,0.71,0.008,0.0102,84,6.462,0.458,2.686,0.0,1,1
10,1.61,290.0,85.0,28.0,10.0,0.7,0.1322,0.101,0.0046,0.992,0.993,0.0562,0.0381,46,3.538,0.523,3.178,0.0,1,1
11,1.77,280.0,105.0,28.0,10.0,0.1,0.0608,3.39343,0.6924,0.2937,0.276,0.0091,0.0108,46,3.538,0.483,2.05,0.0,1,0
11,1.77,280.0,105.0,28.0,10.0,0.3,-0.0961,0.2846,0.1394,0.682,0.673,0.0129,0.0169,81,6.231,0.265,2.979,0.0,1,1
