rank,freq,hip_phi,leg_amp,hip_amp,hip_off,mu,net_fwd,slip_ratio,ds_move_frac,ss_move_frac,single_frac,clear_L,clear_R,n_steps,cadence,straightness,torso_roll_rms_deg,torso_sat_frac,survived,valid
16,1.71,290.0,115.0,28.0,10.0,0.1,0.1495,1.88188,0.6211,0.3716,0.323,0.0057,0.0062,46,3.538,0.501,2.665,0.0,1,1
16,1.71,290.0,115.0,28.0,10.0,0.3,0.0818,0.2465,0.1387,0.5609,0.576,0.014,0.0196,88,6.769,0.452,3.504,0.0,1,1
16,1.71,290.0,115.0,28.0,10.0,0.5,0.5282,0.21712,0.0406,0.5954,0.739,0.0292,0.0344,5,3.782,1.503,40.855,0.19,0,0
16,1.71,290.0,115.0,28.0,10.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
17,1.79,280.0,105.0,28.0,10.0,0.1,0.1507,1.7917,0.6267,0.3639,0.326,0.0052,0.0098,45,3.462,0.509,2.389,0.0,1,1
17,1.79,280.0,105.0,28.0,10.0,0.3,0.0091,0.24144,0.1296,0.5959,0.604,0.0145,0.0138,79,6.077,0.386,3.238,0.0,1,1
17,1.79,280.0,105.0,28.0,10.0,0.5,0.2746,0.22094,0.0917,0.6281,0.708,0.0278,0.0309,11,4.581,0.623,31.742,0.065,0,0
17,1.79,280.0,105.0,28.0,10.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
18,1.85,280.0,95.0,28.0,10.0,0.1,0.1466,1.70316,0.5531,0.4341,0.381,0.0055,0.0052,48,3.692,0.524,2.339,0.0,1,1
18,1.85,280.0,95.0,28.0,10.0,0.3,0.2714,0.29983,0.1075,0.6691,0.676,0.012,0.0149,68,5.231,0.511,3.039,0.0,1,1
18,1.85,280.0,95.0,28.0,10.0,0.5,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
18,1.85,280.0,95.0,28.0,10.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
19,1.82,280.0,95.0,28.0,10.0,0.1,0.1456,1.70694,0.5673,0.4175,0.364,0.0049,0.0063,47,3.615,0.523,2.29,0.0,1,1
19,1.82,280.0,95.0,28.0,10.0,0.3,0.2625,0.30808,0.0939,0.6994,0.706,0.0124,0.0086,72,5.538,0.512,2.994,0.0,1,1
19,1.82,280.0,95.0,28.0,10.0,0.5,0.3903,nan,0.1228,0.4971,0.572,0.0401,0.0248,2,2.92,nan,43.701,0.19,0,0
19,1.82,280.0,95.0,28.0,10.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
20,1.81,280.0,105.0,28.0,10.0,0.1,0.1526,1.86214,0.6329,0.3592,0.325,0.005,0.0097,40,3.077,0.531,2.413,0.0,1,1
20,1.81,280.0,105.0,28.0,10.0,0.3,-0.122,0.23339,0.1264,0.6034,0.611,0.0151,0.0152,77,5.923,0.325,3.242,0.0,1,1
20,1.81,280.0,105.0,28.0,10.0,0.5,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
20,1.81,280.0,105.0,28.0,10.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
