rank,freq,hip_phi,leg_amp,hip_amp,hip_off,mu,net_fwd,slip_ratio,ds_move_frac,ss_move_frac,single_frac,clear_L,clear_R,n_steps,cadence,straightness,torso_roll_rms_deg,torso_sat_frac,survived,valid
14,1.4,320.0,85.0,20.0,10.0,0.1,0.0633,2.10424,0.6342,0.3516,0.26,0.0062,0.0045,55,4.231,0.478,1.655,0.0,1,0
14,1.4,320.0,85.0,20.0,10.0,0.3,0.092,0.58247,0.2471,0.7104,0.584,0.007,0.0101,72,5.538,0.48,2.153,0.0,1,1
14,1.4,320.0,85.0,20.0,10.0,0.5,0.0944,0.27696,0.1987,0.7868,0.766,0.0186,0.0166,58,4.462,0.415,2.125,0.0,1,1
14,1.4,320.0,85.0,20.0,10.0,0.7,0.0623,0.2153,0.0409,0.957,0.935,0.0503,0.054,37,2.846,0.545,2.638,0.0,1,1
15,1.96,310.0,105.0,12.0,20.0,0.1,0.0094,10.20567,0.736,0.2571,0.248,nan,0.0031,25,1.923,1.096,2.686,0.0,1,0
15,1.96,310.0,105.0,12.0,20.0,0.3,0.189,0.63715,0.1631,0.7152,0.653,0.0081,0.0056,52,4.0,0.51,2.886,0.0,1,1
15,1.96,310.0,105.0,12.0,20.0,0.5,0.0779,0.3695,0.0068,0.9313,0.928,0.0347,0.0269,56,4.308,0.505,3.443,0.0,1,1
15,1.96,310.0,105.0,12.0,20.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
16,1.92,300.0,95.0,12.0,20.0,0.1,0.0243,10.17404,0.7684,0.2273,0.224,nan,0.0041,20,1.538,1.037,2.224,0.0,1,0
16,1.92,300.0,95.0,12.0,20.0,0.3,0.1175,0.88197,0.1161,0.792,0.683,0.0099,0.0043,50,3.846,0.515,2.41,0.0,1,1
16,1.92,300.0,95.0,12.0,20.0,0.5,0.0647,0.31942,0.0058,0.951,0.945,0.0288,0.0239,72,5.538,0.481,3.325,0.0,1,1
16,1.92,300.0,95.0,12.0,20.0,0.7,0.0441,0.15277,0.0134,0.9861,0.991,0.0443,0.0438,49,3.769,0.481,2.096,0.0,1,1
17,1.9,310.0,95.0,12.0,20.0,0.1,0.0136,14.93996,0.7522,0.2427,0.231,nan,0.0035,25,1.923,0.967,2.295,0.0,1,0
17,1.9,310.0,95.0,12.0,20.0,0.3,0.1364,0.77198,0.1573,0.7368,0.645,0.0081,0.0038,49,3.769,0.519,2.527,0.0,1,1
17,1.9,310.0,95.0,12.0,20.0,0.5,0.0943,0.29758,0.0057,0.9552,0.953,0.0219,0.0243,81,6.231,0.479,3.208,0.0,1,1
17,1.9,310.0,95.0,12.0,20.0,0.7,0.0389,0.18395,0.0084,0.9865,0.988,0.0473,0.0439,49,3.769,0.43,2.336,0.0,1,1
18,1.91,300.0,115.0,12.0,20.0,0.1,0.0294,4.28598,0.7416,0.2519,0.254,0.0034,0.004,34,2.615,0.45,2.847,0.0,1,0
18,1.91,300.0,115.0,12.0,20.0,0.3,0.1447,0.96311,0.1492,0.7409,0.663,0.0055,0.0076,50,3.846,0.514,2.984,0.0,1,1
18,1.91,300.0,115.0,12.0,20.0,0.5,0.0982,0.29267,0.0062,0.9519,0.955,0.0303,0.0314,64,4.923,0.495,3.365,0.0,1,1
18,1.91,300.0,115.0,12.0,20.0,0.7,0.0,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,0,0
19,1.84,280.0,125.0,16.0,10.0,0.1,0.0662,2.72892,0.5547,0.4403,0.406,0.0043,0.0034,50,3.846,0.438,2.648,0.0,1,1
19,1.84,280.0,125.0,16.0,10.0,0.3,0.0154,2.94164,0.1928,0.6739,0.657,0.0044,0.0045,57,4.385,0.406,2.715,0.0,1,1
19,1.84,280.0,125.0,16.0,10.0,0.5,0.0922,0.18555,0.0066,0.9786,0.98,0.0309,0.0279,80,6.154,0.501,2.596,0.0,1,1
19,1.84,280.0,125.0,16.0,10.0,0.7,0.0725,0.112,0.0157,0.9843,0.989,0.0544,0.0514,47,3.615,0.535,2.115,0.0,1,1
20,1.91,300.0,95.0,12.0,20.0,0.1,0.0259,10.32307,0.7675,0.2271,0.224,nan,0.0043,22,1.692,1.027,2.219,0.0,1,0
20,1.91,300.0,95.0,12.0,20.0,0.3,0.1142,0.91708,0.1186,0.7911,0.673,0.0096,0.0038,49,3.769,0.525,2.403,0.0,1,1
20,1.91,300.0,95.0,12.0,20.0,0.5,0.086,0.33924,0.0057,0.9497,0.939,0.0293,0.0242,68,5.231,0.478,3.274,0.0,1,1
20,1.91,300.0,95.0,12.0,20.0,0.7,0.0368,0.16497,0.0135,0.9864,0.992,0.044,0.0447,49,3.769,0.416,1.919,0.0,1,1
