rank,freq,hip_phi,leg_amp,hip_amp,hip_off,mu,net_fwd,slip_ratio,ds_move_frac,ss_move_frac,single_frac,clear_L,clear_R,n_steps,cadence,straightness,torso_roll_rms_deg,torso_sat_frac,survived,valid
1,1.72,280.0,125.0,16.0,10.0,0.1,0.0729,2.15921,0.6665,0.3245,0.322,0.0039,0.0034,60,4.615,0.383,2.476,0.0,1,1
1,1.72,280.0,125.0,16.0,10.0,0.3,0.0447,2.14854,0.2315,0.6662,0.65,0.0046,0.0038,52,4.0,0.431,2.53,0.0,1,1
1,1.72,280.0,125.0,16.0,10.0,0.5,0.0938,0.16534,0.0061,0.9792,0.982,0.0282,0.0253,86,6.615,0.468,2.621,0.0,1,1
1,1.72,280.0,125.0,16.0,10.0,0.7,0.0875,0.1079,0.0093,0.9901,0.993,0.0553,0.0494,46,3.538,0.512,2.379,0.0,1,1
2,1.68,270.0,125.0,16.0,10.0,0.1,0.0899,2.10214,0.6515,0.3422,0.318,0.004,0.0033,47,3.615,0.49,2.363,0.0,1,1
2,1.68,270.0,125.0,16.0,10.0,0.3,0.0407,2.50347,0.2719,0.6731,0.66,0.0033,0.0032,26,2.0,0.515,2.364,0.0,1,1
2,1.68,270.0,125.0,16.0,10.0,0.5,0.0624,0.15838,0.0069,0.9796,0.981,0.0315,0.0259,80,6.154,0.383,2.641,0.0,1,1
2,1.68,270.0,125.0,16.0,10.0,0.7,0.0995,0.10196,0.0081,0.99,0.993,0.0544,0.0516,44,3.385,0.527,2.348,0.0,1,1
3,1.06,340.0,125.0,16.0,10.0,0.1,-0.0004,4.78143,0.7229,0.2681,0.22,0.0049,0.0062,38,2.923,0.357,1.846,0.0,1,0
3,1.06,340.0,125.0,16.0,10.0,0.3,0.0556,0.7831,0.4017,0.5514,0.398,0.0084,0.0088,44,3.385,0.511,2.109,0.0,1,1
3,1.06,340.0,125.0,16.0,10.0,0.5,0.0834,0.15566,0.1772,0.8217,0.773,0.0203,0.019,39,3.0,0.449,2.28,0.0,1,1
3,1.06,340.0,125.0,16.0,10.0,0.7,0.0896,0.1351,0.1597,0.8403,0.807,0.02,0.022,37,2.846,0.484,2.268,0.0,1,1
4,1.12,340.0,115.0,16.0,10.0,0.1,0.0121,3.44063,0.7411,0.2539,0.211,0.006,0.0073,36,2.769,0.382,1.744,0.0,1,0
4,1.12,340.0,115.0,16.0,10.0,0.3,0.0568,0.64648,0.3773,0.5824,0.401,0.006,0.0117,56,4.308,0.425,2.006,0.0,1,1
4,1.12,340.0,115.0,16.0,10.0,0.5,0.0859,0.16121,0.1325,0.8675,0.839,0.0189,0.0187,41,3.154,0.465,2.183,0.0,1,1
4,1.12,340.0,115.0,16.0,10.0,0.7,0.0857,0.15168,0.1856,0.8144,0.78,0.021,0.0192,36,2.769,0.497,2.166,0.0,1,1
5,1.05,290.0,85.0,24.0,10.0,0.1,-0.0021,1.72143,0.7153,0.2803,0.21,0.0084,0.0054,41,3.154,0.023,1.202,0.0,1,0
5,1.05,290.0,85.0,24.0,10.0,0.3,0.0666,0.63125,0.5239,0.4554,0.356,0.0063,0.0067,40,3.077,0.459,1.389,0.0,1,1
5,1.05,290.0,85.0,24.0,10.0,0.5,0.0743,0.33149,0.3135,0.6865,0.549,0.0062,0.0215,38,2.923,0.469,1.565,0.0,1,1
5,1.05,290.0,85.0,24.0,10.0,0.7,0.0841,0.18727,0.2086,0.7914,0.704,0.0126,0.0214,44,3.385,0.441,1.702,0.0,1,1
6,1.73,300.0,115.0,12.0,20.0,0.1,0.035,10.72734,0.7649,0.2289,0.235,nan,0.0043,19,1.462,0.983,2.561,0.0,1,0
6,1.73,300.0,115.0,12.0,20.0,0.3,0.0724,1.18923,0.1638,0.7468,0.648,0.0058,0.0059,45,3.462,0.511,2.717,0.0,1,1
6,1.73,300.0,115.0,12.0,20.0,0.5,0.0768,0.2737,0.0053,0.9453,0.947,0.0321,0.0258,70,5.385,0.451,3.439,0.0,1,1
6,1.73,300.0,115.0,12.0,20.0,0.7,0.0788,0.14051,0.002,0.9832,0.987,0.0425,0.0388,62,4.769,0.465,3.465,0.0,1,1
7,1.05,330.0,125.0,16.0,10.0,0.1,0.0107,3.37357,0.783,0.2131,0.2,0.0031,0.0043,41,3.154,0.277,1.756,0.0,1,0
7,1.05,330.0,125.0,16.0,10.0,0.3,0.0119,0.69856,0.4703,0.4924,0.367,0.007,0.0112,28,2.154,0.392,2.038,0.0,1,1
7,1.05,330.0,125.0,16.0,10.0,0.5,0.0864,0.13974,0.1411,0.8586,0.826,0.017,0.0187,46,3.538,0.41,2.209,0.0,1,1
7,1.05,330.0,125.0,16.0,10.0,0.7,0.0873,0.14108,0.1568,0.8432,0.811,0.0235,0.0242,32,2.462,0.494,2.208,0.0,1,1
8,1.24,300.0,105.0,20.0,10.0,0.1,0.0984,1.57393,0.8015,0.1938,0.182,0.0039,0.0038,41,3.154,0.517,1.613,0.0,1,0
8,1.24,300.0,105.0,20.0,10.0,0.3,-0.0566,0.56913,0.3655,0.5871,0.478,0.0128,0.0195,32,2.462,0.269,2.04,0.0,1,1
8,1.24,300.0,105.0,20.0,10.0,0.5,-0.0161,0.14649,0.0031,0.9703,0.98,0.0376,0.0354,59,4.538,0.472,2.962,0.0,1,1
8,1.24,300.0,105.0,20.0,10.0,0.7,0.0764,0.08676,0.0024,0.9896,0.994,0.0452,0.0411,52,4.0,0.465,2.931,0.0,1,1
9,1.12,350.0,115.0,16.0,10.0,0.1,0.0071,4.84663,0.7107,0.2749,0.218,0.0088,0.0084,35,2.692,0.332,1.791,0.0,1,0
9,1.12,350.0,115.0,16.0,10.0,0.3,0.0522,0.59564,0.362,0.6023,0.427,0.0072,0.0122,58,4.462,0.404,2.062,0.0,1,1
9,1.12,350.0,115.0,16.0,10.0,0.5,0.0847,0.17114,0.1704,0.8295,0.792,0.0193,0.0206,38,2.923,0.49,2.223,0.0,1,1
9,1.12,350.0,115.0,16.0,10.0,0.7,0.0863,0.15104,0.179,0.821,0.785,0.0188,0.0216,36,2.769,0.506,2.198,0.0,1,1
10,1.04,340.0,125.0,16.0,10.0,0.1,0.0011,3.43616,0.7264,0.2683,0.218,0.0041,0.005,41,3.154,0.305,1.804,0.0,1,0
10,1.04,340.0,125.0,16.0,10.0,0.3,0.0429,0.72444,0.4277,0.5311,0.375,0.0098,0.0084,42,3.231,0.437,2.058,0.0,1,1
10,1.04,340.0,125.0,16.0,10.0,0.5,0.0802,0.14086,0.1447,0.8551,0.818,0.0176,0.0213,42,3.231,0.406,2.257,0.0,1,1
10,1.04,340.0,125.0,16.0,10.0,0.7,0.0782,0.1406,0.1918,0.8082,0.753,0.0174,0.023,37,2.846,0.436,2.254,0.0,1,1
11,1.04,330.0,125.0,16.0,10.0,0.1,0.0115,4.30587,0.7864,0.2109,0.199,0.0034,0.0042,32,2.462,0.355,1.747,0.0,1,0
11,1.04,330.0,125.0,16.0,10.0,0.3,0.0161,0.67808,0.4798,0.4848,0.358,0.007,0.0103,30,2.308,0.373,2.021,0.0,1,1
11,1.04,330.0,125.0,16.0,10.0,0.5,0.0803,0.14695,0.1602,0.8394,0.798,0.0156,0.0209,43,3.308,0.422,2.209,0.0,1,1
11,1.04,330.0,125.0,16.0,10.0,0.7,0.0861,0.13013,0.1379,0.8621,0.833,0.0212,0.0211,37,2.846,0.459,2.193,0.0,1,1
12,1.05,340.0,125.0,16.0,10.0,0.1,0.0001,4.18572,0.7298,0.2622,0.215,0.0047,0.006,38,2.923,0.361,1.813,0.0,1,0
12,1.05,340.0,125.0,16.0,10.0,0.3,0.0453,0.75733,0.4291,0.5294,0.38,0.0101,0.0082,41,3.154,0.462,2.077,0.0,1,1
12,1.05,340.0,125.0,16.0,10.0,0.5,0.0796,0.14167,0.1301,0.8695,0.838,0.0176,0.0223,42,3.231,0.417,2.271,0.0,1,1
12,1.05,340.0,125.0,16.0,10.0,0.7,0.0862,0.1261,0.1666,0.8334,0.794,0.0182,0.0214,40,3.077,0.439,2.256,0.0,1,1
13,1.07,280.0,85.0,24.0,10.0,0.1,0.0021,1.9105,0.7218,0.2727,0.21,0.0097,0.0043,34,2.615,0.033,1.152,0.0,1,0
13,1.07,280.0,85.0,24.0,10.0,0.3,0.0673,0.64836,0.553,0.4314,0.36,0.0065,0.0063,40,3.077,0.476,1.31,0.0,1,1
13,1.07,280.0,85.0,24.0,10.0,0.5,0.077,0.4029,0.3664,0.6334,0.505,0.0046,0.0259,31,2.385,0.54,1.467,0.0,1,1
13,1.07,280.0,85.0,24.0,10.0,0.7,0.084,0.22955,0.2643,0.7357,0.657,0.0117,0.0197,43,3.308,0.484,1.574,0.0,1,1
14,1.12,330.0,115.0,16.0,10.0,0.1,0.0237,3.98865,0.7996,0.1972,0.185,0.0038,0.0061,33,2.538,0.418,1.699,0.0,1,0
14,1.12,330.0,115.0,16.0,10.0,0.3,0.0236,0.73056,0.4522,0.5171,0.379,0.009,0.0103,40,3.077,0.438,1.969,0.0,1,1
14,1.12,330.0,115.0,16.0,10.0,0.5,0.0814,0.17575,0.1636,0.8364,0.791,0.017,0.0183,41,3.154,0.459,2.114,0.0,1,1
14,1.12,330.0,115.0,16.0,10.0,0.7,0.081,0.18512,0.2605,0.7395,0.68,0.0205,0.0215,30,2.308,0.528,2.098,0.0,1,1
15,1.06,280.0,85.0,24.0,10.0,0.1,0.0013,1.85599,0.7244,0.2706,0.206,0.0098,0.0047,35,2.692,0.025,1.143,0.0,1,0
15,1.06,280.0,85.0,24.0,10.0,0.3,0.0646,0.65516,0.5644,0.4214,0.352,0.0059,0.0063,40,3.077,0.468,1.279,0.0,1,1
15,1.06,280.0,85.0,24.0,10.0,0.5,0.0744,0.41454,0.3798,0.6202,0.488,0.0044,0.026,29,2.231,0.542,1.456,0.0,1,1
15,1.06,280.0,85.0,24.0,10.0,0.7,0.0771,0.33747,0.3233,0.6767,0.542,0.0056,0.0266,30,2.308,0.545,1.48,0.0,1,1
16,1.08,340.0,115.0,16.0,10.0,0.1,0.0184,3.20851,0.7645,0.2318,0.196,0.0057,0.0076,36,2.769,0.419,1.688,0.0,1,0
16,1.08,340.0,115.0,16.0,10.0,0.3,0.0484,0.61236,0.43,0.5392,0.365,0.0084,0.0108,48,3.692,0.389,1.919,0.0,1,1
16,1.08,340.0,115.0,16.0,10.0,0.5,0.0726,0.14456,0.2067,0.7933,0.747,0.0145,0.0204,45,3.462,0.411,2.117,0.0,1,1
16,1.08,340.0,115.0,16.0,10.0,0.7,0.0806,0.12635,0.1726,0.8274,0.789,0.0187,0.0192,42,3.231,0.421,2.122,0.0,1,1
17,1.11,350.0,115.0,16.0,10.0,0.1,0.0073,5.80479,0.7145,0.2714,0.215,0.0104,0.0088,30,2.308,0.463,1.77,0.0,1,0
17,1.11,350.0,115.0,16.0,10.0,0.3,0.0482,0.57373,0.3882,0.5779,0.399,0.0075,0.0121,55,4.231,0.361,2.013,0.0,1,1
17,1.11,350.0,115.0,16.0,10.0,0.5,0.0799,0.15797,0.1632,0.8368,0.798,0.0164,0.0188,45,3.462,0.431,2.197,0.0,1,1
17,1.11,350.0,115.0,16.0,10.0,0.7,0.0806,0.14433,0.1978,0.8022,0.756,0.0186,0.0185,40,3.077,0.454,2.181,0.0,1,1
18,1.11,340.0,115.0,16.0,10.0,0.1,0.0138,2.96673,0.7448,0.2509,0.21,0.0056,0.0071,42,3.231,0.361,1.721,0.0,1,0
18,1.11,340.0,115.0,16.0,10.0,0.3,0.0484,0.69766,0.3921,0.5708,0.392,0.0067,0.0113,50,3.846,0.398,1.976,0.0,1,1
18,1.11,340.0,115.0,16.0,10.0,0.5,0.0782,0.16653,0.177,0.8226,0.778,0.0167,0.0205,40,3.077,0.452,2.16,0.0,1,1
18,1.11,340.0,115.0,16.0,10.0,0.7,0.0811,0.15078,0.1739,0.8261,0.791,0.0202,0.0216,35,2.692,0.478,2.148,0.0,1,1
19,1.1,330.0,115.0,16.0,10.0,0.1,0.025,4.01223,0.8068,0.1904,0.18,0.0038,0.0047,32,2.462,0.473,1.67,0.0,1,0
19,1.1,330.0,115.0,16.0,10.0,0.3,0.0184,0.68895,0.4761,0.4956,0.361,0.0079,0.01,39,3.0,0.383,1.941,0.0,1,1
19,1.1,330.0,115.0,16.0,10.0,0.5,0.0764,0.17227,0.2108,0.7892,0.728,0.0158,0.0199,39,3.0,0.441,2.089,0.0,1,1
19,1.1,330.0,115.0,16.0,10.0,0.7,0.0782,0.15968,0.2131,0.7869,0.74,0.0206,0.0193,34,2.615,0.482,2.089,0.0,1,1
20,1.11,330.0,115.0,16.0,10.0,0.1,0.0246,4.07501,0.7987,0.1985,0.185,0.0038,0.0053,32,2.462,0.462,1.677,0.0,1,0
20,1.11,330.0,115.0,16.0,10.0,0.3,0.0245,0.67583,0.4676,0.5037,0.367,0.0085,0.0097,43,3.308,0.391,1.946,0.0,1,1
20,1.11,330.0,115.0,16.0,10.0,0.5,0.0773,0.17956,0.2316,0.768,0.702,0.0143,0.0221,38,2.923,0.45,2.092,0.0,1,1
20,1.11,330.0,115.0,16.0,10.0,0.7,0.0838,0.13601,0.1558,0.8442,0.818,0.0195,0.0175,41,3.154,0.453,2.105,0.0,1,1
