steps,n_ep,ep_len,fall_rate,torso_roll_rms_deg,torso_roll_mean_deg,vx_cmd,torso_roll_rate_rms_dps,stride_L_m,stride_R_m,stride_asym,single_frac,hip_diff_rms_deg,hip_corr,r_track,r_progress,r_back,r_energy,r_swing,r_scrub,r_smooth,r_hf,r_fall,vx,sigma_hipL,sigma_hipR,sigma_crankR,sigma_torso,sigma_crankL
250000,14205,17.5980,1.0000,8.2444,3.5899,0.1200,86.0231,0.0103,0.0164,-0.1692,0.4650,21.5695,-0.5212,0.4051,0.0936,-0.0964,-0.0110,0.2272,-0.1537,-0.0106,-0.9412,-0.7331,0.0454,0.3325,0.3402,0.3177,0.3313,0.3189
500000,21484,11.6350,1.0000,6.9022,5.0543,0.1200,76.7246,0.0149,0.0222,-0.0180,0.3747,26.7549,-0.8432,0.5937,0.1256,-0.0101,-0.0113,0.3057,-0.1408,-0.0093,-0.7787,-0.8719,0.1206,0.2911,0.2994,0.2793,0.2945,0.2802
